262835|000005|01|01003792|99|001|37.85|20190806101952||-12.0366217|-77.0495228|001
262836|000007|01|01002980|99|001|57.13|20190806102024||||001
262837|000012|01|01000585|99|001|282.48|20190806102103||-12.0470808|-77.027673|001
262838|000006|01|01003041|99|001|67.38|20190806102110||-12.0553637|-77.0576037|001
262839|000014|01|01006190|99|001|68.72|20190806102248||-12.0477083|-77.0217167|001
262840|000007|01|01002981|99|001|78.0|20190806102256||||001
262841|000005|01|01000635|99|001|66.59|20190806102257||-12.0368117|-77.04957|001
262842|000019|01|01006684|99|001|49.62|20190806102459||-12.0561217|-77.0324733|001
262843|000021|01|01000376|99|001|21.95|20190806102552||-12.04912|-77.0491867|001
262844|000007|01|01003775|99|001|116.41|20190806102828||||001
262845|000011|01|01000382|99|001|67.54|20190806102918||||001
262846|000009|01|01000538|99|001|131.51|20190806103026||-12.0591833|-77.0553183|001
262847|000006|01|01000542|99|001|159.45|20190806103103||-12.0524967|-77.0552233|001
262848|000011|01|01000505|99|001|229.8|20190806103210||||001
262849|000002|01|01002357|99|001|25.5|20190806103244||||001
262850|000020|01|01002417|99|001|111.49|20190806103332||-12.0524267|-77.0400883|001
262851|000009|01|01002399|99|001|28.71|20190806103416||-12.0592301|-77.0554004|001
262852|000007|01|01002983|99|001|104.28|20190806103439||||001
262853|000011|01|01000558|99|001|62.0|20190806103624||||001
262854|000016|01|01000419|99|001|125.82|20190806103723||-12.0546054|-77.0198172|001
262855|000016|01|01007981|99|001|17.94|20190806103809||-12.0541109|-77.0195351|001
262856|000003|01|01008146|99|001|25.08|20190806103838||-12.041508|-77.0631769|001
262857|000006|01|01008144|99|001|72.58|20190806103945||-12.04858|-77.05196|001
262858|000020|01|01000608|99|001|75.32|20190806104000||-12.0523258|-77.040153|001
262859|000011|01|01005522|99|001|31.08|20190806104050||||001
262860|000019|01|01006203|99|001|76.78|20190806104121||-12.0556817|-77.0320267|001
262861|000021|01|01002972|99|001|114.18|20190806104157||-12.0485367|-77.046655|001
262862|000007|01|01003007|99|001|69.87|20190806104252||||001
262863|000001|01|01003023|99|001|85.37|20190806104343||-12.0358883|-77.0765333|001
262864|000011|01|01002448|99|001|30.92|20190806104500||||001
262865|000001|01|01000586|99|001|44.0|20190806104511||-12.0357581|-77.0763884|001
262866|000020|01|01000606|99|001|42.71|20190806104538||-12.052365|-77.0406291|001
262867|000012|01|01000557|99|001|213.36|20190806104603||-12.0450267|-77.028715|001
262868|000003|01|01008205|99|001|33.82|20190806104613||-12.0417297|-77.0615653|001
262869|000021|01|01002973|99|001|106.55|20190806104617||-12.0485225|-77.0465316|001
262870|000003|01|01007287|99|001|70.16|20190806104703||-12.0417306|-77.0615735|001
262871|000005|01|01000628|99|001|105.23|20190806104706||-12.0380517|-77.047415|001
262872|000011|01|01006568|99|001|14.66|20190806104730||||001
262873|000001|01|01000611|99|001|26.68|20190806104751||-12.0368916|-77.0764631|001
262874|000020|01|01003762|99|001|120.25|20190806104818||-12.0523981|-77.0407818|001
262875|000003|01|01003054|99|001|45.01|20190806104940||-12.0417238|-77.0615708|001
262876|000009|01|01000433|99|001|116.27|20190806104944||-12.0578405|-77.0552009|001
262877|000014|01|01000476|99|001|67.22|20190806104955||-12.0476802|-77.0195604|001
262878|000006|01|01007366|99|001|137.11|20190806105018||-12.0479283|-77.0541833|001
262879|000003|01|01000490|99|001|40.54|20190806105033||-12.0417277|-77.0615738|001
262880|000011|01|01005214|99|001|10.2|20190806105116||||001
262881|000007|01|01005741|99|001|72.74|20190806105126||||001
262882|000016|01|01002387|99|001|169.04|20190806105148||-12.0511953|-77.0187082|001
262883|000003|01|01003016|99|001|92.06|20190806105227||-12.0417243|-77.0615695|001
262884|000003|01|01004320|99|001|106.73|20190806105333||-12.0417226|-77.0615704|001
262885|000020|01|01002485|99|001|201.19|20190806105406||-12.0532833|-77.0390117|001
262886|000007|01|01002986|99|001|59.41|20190806105420||||001
262887|000003|01|01005245|99|001|81.09|20190806105431||-12.0417241|-77.0615751|001
262888|000020|01|01002486|99|001|22.79|20190806105626||-12.0536242|-77.039275|001
262889|000010|01|01005536|99|001|20.46|20190806105633||-12.0465967|-77.0403567|001
262890|000009|01|01000617|99|001|137.54|20190806105822||-12.0559492|-77.0548762|001
262891|000021|01|01000378|99|001|90.72|20190806105822||-12.0479617|-77.04378|001
262892|000011|01|01002443|99|001|147.56|20190806105930||||001
262893|000019|01|01008087|99|001|119.11|20190806105932||-12.0554883|-77.0322317|001
262894|000003|01|01003018|99|001|42.41|20190806105939||-12.0417283|-77.0615618|001
262895|000019|01|01007283|99|001|18.84|20190806110113||-12.0555979|-77.0320406|001
262896|000016|01|01000677|99|001|79.33|20190806110159||-12.0512436|-77.0184993|001
262897|000001|01|01000584|99|001|263.85|20190806110223||-12.0378864|-77.0751398|001
262898|000010|01|01003789|99|001|89.6|20190806110307||-12.0465867|-77.0403578|001
262899|000009|01|01000438|99|001|92.48|20190806110349||-12.0561859|-77.0533148|001
262900|000007|01|01002986|99|001|84.28|20190806110422||||001
262901|000006|01|01006925|99|001|160.96|20190806110449||-12.0480433|-77.05441|001
262902|000011|01|01008273|99|001|50.02|20190806110456||||001
262903|000007|01|01002986|99|001|22.0|20190806110532||||001
262904|000012|01|01000566|99|001|113.13|20190806110606||-12.0463819|-77.0287007|001
262905|000011|01|01002314|99|001|25.08|20190806110643||||001
262906|000009|01|01005249|99|001|18.2|20190806110742||-12.0562984|-77.0527552|001
262907|000001|01|01002386|99|001|43.66|20190806110816||-12.0379439|-77.0750842|001
262908|000011|01|01000500|99|001|26.68|20190806110954||||001
262909|000005|01|01008508|99|001|52.18|20190806111035||-12.0387967|-77.0514333|001
262910|000009|01|01002335|99|001|97.24|20190806111058||-12.0564626|-77.0520639|001
262911|000006|01|01003035|99|001|147.55|20190806111121||-12.0482539|-77.0553164|001
262912|000001|01|01000650|99|001|60.88|20190806111123||-12.037018|-77.074354|001
262913|000014|01|01006083|99|001|25.08|20190806111135||-12.0476382|-77.0188946|001
262914|000020|01|01002484|99|001|72.58|20190806111221||-12.0542933|-77.0386883|001
262915|000014|01|01006084|99|001|32.41|20190806111223||-12.0475117|-77.018855|001
262916|000003|01|01002432|99|001|133.07|20190806111244||-12.0407364|-77.0625988|001
262917|000005|01|01000647|99|001|61.13|20190806111527||-12.0383431|-77.0507661|001
262918|000021|01|01002353|99|001|108.52|20190806111606||-12.0481605|-77.0437406|001
262919|000011|01|01000380|99|001|51.76|20190806111629||||001
262920|000005|01|01002494|99|001|47.08|20190806111724||-12.038515|-77.0512167|001
262921|000020|01|01000595|99|001|21.95|20190806111730||-12.0540533|-77.0391567|001
262922|000009|01|01003030|99|001|117.86|20190806111828||-12.0558906|-77.0508191|001
262923|000021|01|01004288|99|001|74.55|20190806111935||-12.0484|-77.0449817|001
262924|000005|01|01002493|99|001|43.64|20190806112001||-12.03824|-77.051335|001
262925|000009|01|01000634|99|001|47.5|20190806112019||-12.0553046|-77.0507625|001
262926|000006|01|01005540|99|001|236.67|20190806112051||-12.0488617|-77.05574|001
262927|000021|01|01002354|99|001|59.21|20190806112142||-12.0476917|-77.0453033|001
262928|000012|01|01005718|99|001|28.2|20190806112244||-12.0477176|-77.0296726|001
262929|000009|01|01002519|99|001|48.43|20190806112259||-12.055031|-77.0505796|001
262930|000003|01|01004268|99|001|42.14|20190806112310||-12.040005|-77.0623118|001
262931|000011|01|01002961|99|001|183.03|20190806112317||||001
262932|000001|01|01003021|99|001|66.2|20190806112324||-12.0359417|-77.0718966|001
262933|000007|01|01003786|99|001|56.38|20190806112343||||001
262934|000009|01|01007375|99|001|15.46|20190806112344||-12.0550034|-77.0502584|001
262935|000006|01|01006963|99|001|28.79|20190806112534||-12.0488208|-77.0572795|001
262936|000016|01|01000675|99|001|112.49|20190806112609||-12.0497189|-77.0142476|001
262937|000001|01|01005215|99|001|54.16|20190806113035||-12.0356243|-77.0734499|001
262938|000002|01|01002359|99|001|29.74|20190806113131||||001
262939|000010|01|01003790|99|001|93.57|20190806113227||-12.045655|-77.03976|001
262940|000011|01|01005721|99|001|24.88|20190806113231||||001
262941|000014|01|01002497|99|001|334.62|20190806113522||-12.0470865|-77.0180381|001
262942|000011|01|01006816|99|001|77.26|20190806113634||||001
262943|000021|01|01002974|99|001|111.36|20190806113658||-12.0472217|-77.0435267|001
262944|000004|01|01003821|99|001|151.34|20190806113723||-12.0403773|-77.0544674|001
262945|000002|01|01002360|99|001|106.08|20190806113738||||001
262946|000010|01|01000637|99|001|80.84|20190806113827||-12.0468783|-77.0388967|001
262947|000001|01|01007327|99|001|46.57|20190806113828||-12.0362436|-77.0737797|001
262948|000006|01|01000389|99|001|191.85|20190806113834||-12.048986|-77.0601442|001
262949|000007|01|01004272|99|001|191.71|20190806113845||||001
262950|000004|01|01008590|99|001|46.66|20190806113847||-12.0402568|-77.0546602|001
262951|000009|01|01003028|99|001|152.5|20190806113904||-12.0556063|-77.0492981|001
262952|000002|01|01002362|99|001|40.54|20190806114108||||001
262953|000016|01|01007199|99|001|32.41|20190806114201||-12.0516347|-77.0133944|001
262954|000021|01|01004263|99|001|32.82|20190806114206||-12.0466733|-77.0432183|001
262955|000001|01|01003031|99|001|37.26|20190806114230||-12.0365831|-77.0753359|001
262956|000005|01|01002991|99|001|20.58|20190806114339||-12.0380267|-77.05357|001
262957|000002|01|01004773|99|001|41.09|20190806114432||||001
262958|000004|01|01005212|99|001|22.45|20190806114437||-12.0399763|-77.0556559|001
262959|000006|01|01000466|99|001|121.22|20190806114531||-12.049295|-77.0591117|001
262960|000009|01|01005252|99|001|64.97|20190806114610||-12.0556148|-77.0492551|001
262961|000001|01|01003006|99|001|38.7|20190806114738||-12.0370302|-77.0774295|001
262962|000002|01|01003043|99|001|43.92|20190806114749||||001
262963|000005|01|01000447|99|001|30.62|20190806114751||-12.0388213|-77.0536931|001
262964|000006|01|01000413|99|001|115.29|20190806114821||-12.0488278|-77.0596556|001
262965|000021|01|01002975|99|001|59.3|20190806115013||-12.046425|-77.0445233|001
262966|000007|01|01008602|99|001|62.5|20190806115111||||001
262967|000012|01|01004285|99|001|318.94|20190806115204||-12.0485567|-77.029585|001
262968|000011|01|01008180|99|001|25.66|20190806115217||||001
262969|000002|01|01004765|99|001|27.93|20190806115250||||001
262970|000011|01|01000504|99|001|16.04|20190806115320||||001
262971|000007|01|01003798|99|001|124.55|20190806115522||||001
262972|000014|01|01008240|99|001|58.44|20190806115559||-12.0482203|-77.0177424|001
262973|000016|01|01000672|99|001|29.08|20190806115635||-12.0513989|-77.0118959|001
262974|000004|01|01002408|99|001|59.44|20190806115640||-12.0382016|-77.0564262|001
262975|000006|01|01006340|99|001|167.94|20190806115641||-12.0493748|-77.0628064|001
262976|000007|01|01007326|99|001|56.42|20190806120002||||001
262977|000001|01|01000506|99|001|82.73|20190806120058||-12.0369341|-77.0797388|001
262978|000006|01|01000391|99|001|66.2|20190806120114||-12.0505951|-77.0628617|001
262979|000008|01|01007328|99|001|81.77|20190806120144||-12.0651446|-77.0498819|001
262980|000011|01|01002453|99|001|198.1|20190806120156||||001
262981|000009|01|01003027|99|001|142.37|20190806120222||-12.0550235|-77.0475615|001
262982|000021|01|01003760|99|001|86.44|20190806120227||-12.0462867|-77.0457233|001
262983|000010|01|01000399|99|001|50.58|20190806120504||-12.047905|-77.03813|001
262984|000004|01|01000477|99|001|55.12|20190806120529||-12.0375871|-77.0566206|001
262985|000005|01|01000443|99|001|72.31|20190806120702||-12.0380316|-77.0552613|001
262986|000009|01|01006565|99|001|42.31|20190806120847||-12.0551292|-77.0469107|001
262987|000001|01|01000420|99|001|134.22|20190806120912||-12.0379326|-77.0813837|001
262988|000006|01|01002410|99|001|89.54|20190806120913||-12.0517517|-77.0628683|001
262989|000014|01|01000409|99|001|155.17|20190806121015||-12.0484567|-77.0184283|001
262990|000009|01|01002329|99|001|78.0|20190806121212||-12.0557943|-77.046873|001
262991|000008|01|01002466|99|001|61.18|20190806121301||-12.064742|-77.0503196|001
262992|000006|01|01008172|99|001|44.33|20190806121316||-12.0521785|-77.0613998|001
262993|000009|01|01002330|99|001|59.93|20190806121357||-12.0558105|-77.0469942|001
262994|000021|01|01000654|99|001|105.71|20190806121440||-12.0460567|-77.0454766|001
262995|000020|01|01002350|99|001|216.3|20190806121524||-12.0561353|-77.040105|001
262996|000012|01|01002450|99|001|160.09|20190806121527||-12.0478959|-77.0307393|001
262997|000021|01|01002356|99|001|14.66|20190806121624||-12.0458717|-77.0455733|001
262998|000007|01|01003009|99|001|97.41|20190806121624||||001
262999|000001|01|01002965|99|001|122.65|20190806121702||-12.0384841|-77.0826859|001
263000|000010|01|01000577|99|001|96.08|20190806121705||-12.0505947|-77.0360126|001
263001|000014|01|01003024|99|001|37.41|20190806121756||-12.0501317|-77.016845|001
263002|000005|01|01002512|99|001|21.96|20190806121757||-12.037695|-77.055275|001
263003|000001|01|01005509|99|001|25.08|20190806121826||-12.0389542|-77.0827119|001
263004|000003|01|01006749|99|001|285.78|20190806121915||-12.0395778|-77.0615185|001
263005|000021|01|01005268|99|001|22.0|20190806121946||-12.0465517|-77.0464567|001
263006|000007|01|01003010|99|001|14.66|20190806122014||||001
263007|000008|01|01002471|99|001|44.32|20190806122158||-12.0647287|-77.0503125|001
263008|000009|01|01008482|99|001|47.5|20190806122202||-12.0570732|-77.0504309|001
263009|000008|01|01004751|99|001|19.56|20190806122231||-12.0647798|-77.0502865|001
263010|000007|01|01004734|99|001|84.59|20190806122407||||001
263011|000006|01|01002338|99|001|50.76|20190806122446||-12.05289|-77.0596617|001
263012|000009|01|01002332|99|001|32.83|20190806122519||-12.056993|-77.0494959|001
263013|000004|01|01007084|99|001|25.08|20190806122543||-12.0376268|-77.0552631|001
263014|000005|01|01003806|99|001|139.21|20190806122551||-12.0376483|-77.0540233|001
263015|000003|01|01003824|99|001|79.67|20190806122606||-12.0399521|-77.0604623|001
263016|000007|01|01004270|99|001|64.3|20190806122618||||001
263017|000008|01|01003047|99|001|175.44|20190806122736||-12.0647372|-77.050238|001
263018|000012|01|01006204|99|001|64.44|20190806122830||-12.0470414|-77.0305723|001
263019|000021|01|01006189|99|001|47.87|20190806122846||||001
263020|000007|01|01004271|99|001|105.94|20190806122847||||001
263021|000002|01|01002367|99|001|85.25|20190806122857||||001
263022|000007|01|01003049|99|001|70.45|20190806123253||||001
263023|000021|01|01006965|99|001|88.04|20190806123347||-12.0474583|-77.049575|001
263024|000004|01|01008420|99|001|58.27|20190806123401||-12.0387288|-77.0567961|001
263025|000011|01|01007058|99|001|40.33|20190806123508||||001
263026|000008|01|01005235|99|001|76.12|20190806123600||-12.0638297|-77.0473997|001
263027|000007|01|01003050|99|001|26.68|20190806123727||||001
263028|000011|01|01007324|99|001|25.08|20190806123808||||001
263029|000006|01|01006483|99|001|32.41|20190806123812||-12.0519863|-77.0570613|001
263030|000002|01|01004308|99|001|25.5|20190806123853||||001
263031|000008|01|01005217|99|001|170.26|20190806123913||-12.0626133|-77.04707|001
263032|000007|01|01006901|99|001|63.88|20190806123924||||001
263033|000001|01|01002966|99|001|47.08|20190806124005||||001
263034|000021|01|01006077|99|001|58.47|20190806124028||-12.0476983|-77.04931|001
263035|000005|01|01000461|99|001|40.16|20190806124048||-12.03979|-77.0522808|001
263036|000020|01|01003763|99|001|316.9|20190806124254||-12.0574865|-77.0403155|001
263037|000010|01|01000829|99|001|157.3|20190806124315||-12.0494767|-77.0378441|001
263038|000007|01|01003056|99|001|91.9|20190806124408||||001
263039|000009|01|01002328|99|001|93.04|20190806124426||-12.0568916|-77.048345|001
263040|000019|01|01003782|99|001|71.17|20190806124622||-12.052485|-77.0326083|001
263041|000003|01|01002969|99|001|63.09|20190806124753||-12.0407887|-77.0608555|001
263042|000019|01|01000567|99|001|38.7|20190806124755||-12.0527|-77.0321433|001
263043|000020|01|01000404|99|001|74.71|20190806124830||-12.0581866|-77.0412991|001
263044|000019|01|01007284|99|001|105.66|20190806124836||-12.052525|-77.0324083|001
263045|000003|01|01002376|99|001|72.4|20190806124847||-12.0407549|-77.0609687|001
263046|000011|01|01007945|99|001|32.2|20190806124924||||001
263047|000005|01|01000456|99|001|152.96|20190806124925||-12.0393733|-77.0525267|001
263048|000019|01|01006561|99|001|82.14|20190806124931||-12.05263|-77.0323317|001
263049|000003|01|01007641|99|001|92.73|20190806124949||-12.0407732|-77.0608382|001
263050|000019|01|01006562|99|001|56.5|20190806125012||||001
263051|000008|01|01002472|99|001|130.26|20190806125106||||001
263052|000019|01|01006573|99|001|34.53|20190806125119||-12.0524831|-77.0324644|001
263053|000020|01|01000402|99|001|66.59|20190806125135||-12.0586229|-77.0414628|001
263054|000006|01|01006483|99|001|58.09|20190806125148||-12.0552583|-77.0570983|001
263055|000019|01|01006197|99|001|64.87|20190806125205||-12.0526985|-77.0323667|001
263056|000018|01|01000460|99|001|18.04|20190806125210||-12.059987|-77.0402515|001
263057|000011|01|01007140|99|001|24.29|20190806125238||||001
263058|000008|01|01002467|99|001|176.76|20190806125240||-12.0618384|-77.0464569|001
263059|000019|01|01008512|99|001|20.34|20190806125252||||001
263060|000002|01|01002462|99|001|95.82|20190806125340||||001
263061|000008|01|01006330|99|001|148.12|20190806125346||-12.0618389|-77.0464121|001
263062|000004|01|01007684|99|001|37.68|20190806125353||-12.038683|-77.0573914|001
263063|000004|01|01003804|99|001|29.99|20190806125436||-12.0386841|-77.057347|001
263064|000021|01|01006076|99|001|238.13|20190806125456||-12.0477901|-77.0497756|001
263065|000005|01|01000638|99|001|142.55|20190806125620||-12.0390052|-77.0514183|001
263066|000009|01|01000639|99|001|38.55|20190806125702||-12.0576928|-77.0483232|001
263067|000020|01|01008641|99|001|123.61|20190806125705||-12.0592983|-77.041585|001
263068|000018|01|01006344|99|001|46.54|20190806125753||-12.058788|-77.0461096|001
263069|000017|01|01005736|99|001|260.71|20190806125908||-12.0522203|-77.0215893|001
263070|000002|01|01008541|99|001|28.91|20190806125913||||001
263071|000003|01|01000444|99|001|56.61|20190806125935||-12.0407636|-77.0615894|001
263072|000003|01|01002960|99|001|30.92|20190806130012||-12.0407917|-77.0616717|001
263073|000001|01|01002501|99|001|83.15|20190806130019||-12.0373406|-77.0824197|001
263074|000011|01|01007689|99|001|25.08|20190806130030||||001
263075|000019|01|01000455|99|001|34.01|20190806130143||||001
263076|000003|01|01003034|99|001|146.86|20190806130148||-12.041055|-77.06191|001
263077|000017|01|01003015|99|001|209.23|20190806130215||-12.0521999|-77.0212582|001
263078|000009|01|01007138|99|001|46.76|20190806130224||-12.0580892|-77.0497236|001
263079|000004|01|01003803|99|001|71.47|20190806130253||-12.0385944|-77.0576582|001
263080|000008|01|01008389|99|001|94.59|20190806130304||-12.0596499|-77.0448984|001
263081|000011|01|01007136|99|001|25.08|20190806130308||||001
263082|000003|01|01004269|99|001|129.06|20190806130313||-12.0407997|-77.0617648|001
263083|000005|01|01002490|99|001|18.84|20190806130339||-12.03876|-77.052845|001
263084|000017|01|01005733|99|001|118.16|20190806130429||-12.0523833|-77.0212594|001
263085|000004|01|01003078|99|001|107.97|20190806130443||-12.0385359|-77.0578323|001
263086|000008|01|01006747|99|001|109.78|20190806130511||-12.0596733|-77.0444933|001
263087|000002|01|01003044|99|001|123.63|20190806130525||||001
263088|000009|01|01002403|99|001|49.47|20190806130547||-12.0577915|-77.0505746|001
263089|000004|01|01000479|99|001|87.69|20190806130556||-12.0382197|-77.0580272|001
263090|000008|01|01002468|99|001|89.33|20190806130606||||001
263091|000004|01|01002407|99|001|86.91|20190806130645||-12.037815|-77.0581964|001
263092|000021|01|01004284|99|001|45.54|20190806130722||-12.0456283|-77.049565|001
263093|000018|01|01000454|99|001|104.6|20190806130725||-12.0566064|-77.062803|001
263094|000016|01|01000676|99|001|30.92|20190806130727||-12.05277|-77.0143433|001
263095|000009|01|01002517|99|001|50.58|20190806130741||-12.0582879|-77.051059|001
263096|000018|01|01000567|99|001|45.36|20190806130817||-12.057305|-77.0664733|001
263097|000018|01|01006350|99|001|32.85|20190806130919||-12.0575389|-77.0678039|001
263098|000020|01|01000421|99|001|106.12|20190806130942||-12.0602333|-77.0403117|001
263099|000018|01|01006342|99|001|31.5|20190806131004||-12.0576513|-77.0682685|001
263100|000001|01|01002499|99|001|84.59|20190806131023||-12.0382869|-77.0798127|001
263101|000007|01|01003008|99|001|93.27|20190806131133||||001
263102|000003|01|01002395|99|001|63.04|20190806131300||-12.0407627|-77.0622511|001
263103|000011|01|01007942|99|001|63.92|20190806131305||||001
263104|000017|01|01000627|99|001|24.29|20190806131312||-12.0523268|-77.0212973|001
263105|000003|01|01003768|99|001|83.77|20190806131408||-12.0407639|-77.0622498|001
263106|000009|01|01000517|99|001|156.38|20190806131444||-12.0591721|-77.0529776|001
263107|000010|01|01007551|99|001|476.73|20190806131531||-12.0489319|-77.0387087|001
263108|000019|01|01002348|99|001|30.92|20190806131537||-12.0506802|-77.0328508|001
263109|000003|01|01003766|99|001|166.42|20190806131548||-12.0409711|-77.0625504|001
263110|000021|01|01002439|99|001|10.0|20190806131633||-12.0458765|-77.0481761|001
263111|000003|01|01002429|99|001|122.4|20190806131707||-12.0407826|-77.0622919|001
263112|000005|01|01003067|99|001|44.57|20190806131717||-12.0387508|-77.0489053|001
263113|000012|01|01000416|99|001|200.99|20190806131742||-12.0463173|-77.0329164|001
263114|000001|01|01000514|99|001|43.43|20190806131807||-12.038524|-77.0779022|001
263115|000007|01|01005542|99|001|110.66|20190806131834||||001
263116|000020|01|01008085|99|001|31.68|20190806131905||-12.058863|-77.0398855|001
263117|000011|01|01007978|99|001|123.72|20190806131925||||001
263118|000017|01|01003080|99|001|41.55|20190806131932||-12.0527541|-77.0231171|001
263119|000002|01|01000581|99|001|108.78|20190806131946||||001
263120|000009|01|01000626|99|001|58.07|20190806132202||-12.0599612|-77.0505034|001
263121|000017|01|01000552|99|001|116.37|20190806132301||-12.0526264|-77.0232977|001
263122|000002|01|01005739|99|001|40.89|20190806132314||||001
263123|000005|01|01003069|99|001|60.42|20190806132348||-12.0377557|-77.0489811|001
263124|000008|01|01005508|99|001|169.14|20190806132447||-12.0592117|-77.0443133|001
263125|000007|01|01006681|99|001|50.58|20190806132501||||001
263126|000020|01|01002336|99|001|41.51|20190806132512||-12.0598648|-77.0398011|001
263127|000017|01|01002446|99|001|76.66|20190806132524||-12.0526831|-77.0232965|001
263128|000010|01|01005228|99|001|59.63|20190806132539||-12.0482783|-77.0397583|001
263129|000006|01|01003813|99|001|52.18|20190806132613||-12.0554583|-77.0534067|001
263130|000004|01|01007687|99|001|22.24|20190806132718||-12.039095|-77.0579733|001
263131|000004|01|01004758|99|001|29.9|20190806132758||-12.0404368|-77.0577056|001
263132|000002|01|01004312|99|001|47.87|20190806132829||||001
263133|000008|01|01003045|99|001|79.05|20190806132859||-12.0573578|-77.0445686|001
263134|000020|01|01005931|99|001|93.02|20190806132901||-12.0599033|-77.0393283|001
263135|000014|01|01006068|99|001|47.87|20190806132908||-12.0483283|-77.0212117|001
263136|000017|01|01005210|99|001|84.05|20190806132923||-12.0527056|-77.0233017|001
263137|000007|01|01003776|99|001|70.29|20190806132944||||001
263138|000014|01|01000544|99|001|203.3|20190806133024||-12.0484716|-77.0212574|001
263139|000014|01|01005938|99|001|35.98|20190806133047||-12.0484657|-77.0212324|001
263140|000010|01|01005726|99|001|25.5|20190806133110||-12.0481367|-77.040125|001
263141|000001|01|01007049|99|001|340.06|20190806133130||-12.0370761|-77.0724838|001
263142|000004|01|01002406|99|001|39.53|20190806133319||-12.0391138|-77.0579911|001
263143|000007|01|01005732|99|001|25.5|20190806133336||||001
263144|000010|01|01005519|99|001|48.03|20190806133342||-12.048093|-77.0401288|001
263145|000011|01|01008506|99|001|29.2|20190806133344||-12.0389497|-77.0869742|001
263146|000016|01|01000665|99|001|256.89|20190806133344||-12.0529016|-77.0160078|001
263147|000009|01|01002509|99|001|101.63|20190806133400||-12.0609629|-77.0509739|001
263148|000006|01|01006079|99|001|141.18|20190806133431||-12.0548534|-77.0528757|001
263149|000019|01|01002347|99|001|169.0|20190806133515||||001
263150|000008|01|01002987|99|001|74.75|20190806133522||-12.0573317|-77.0437488|001
263151|000021|01|01000545|99|001|81.91|20190806133713||-12.0430351|-77.0493768|001
