262816|000014|01|01003026|99||12302494|1|15.46||15.46
262816|000014|01|01003026|99||12323614|1|22||22.0
262816|000014|01|01003026|99||12291834|1|25.08||25.08
262816|000014|01|01003026|99||12423857|2|21.95||43.9
262817|000006|01|01007980|99||12276821|1|18.33||18.33
262817|000006|01|01007980|99||12370836|1|26.68||26.68
262817|000006|01|01007980|99||12323614|1|22||22.0
262817|000006|01|01007980|99||12302494|2|15.46||30.92
262817|000006|01|01007980|99||12180615|4|2.92||11.68
262817|000006|01|01007980|99||12382645|1|17.5||17.5
262817|000006|01|01007980|99||12342970|1|22.37||22.37
262817|000006|01|01007980|99||BN000208|3|0||0.0
262818|000010|01|01008178|99||12291834|1|25.08||25.08
262818|000010|01|01008178|99||12323614|1|22||22.0
262819|000011|01|01002962|99||12341117|1|24.2||24.2
262819|000011|01|01002962|99||12302494|1|15.46||15.46
262820|000019|01|01002971|99||12291834|1|25.08||25.08
262820|000019|01|01002971|99||12357039|12|1.57||18.84
262821|000006|01|01002370|99||12342970|1|22.37||22.37
262821|000006|01|01002370|99||12365968|1|21.8||21.8
262821|000006|01|01002370|99||12291834|1|25.08||25.08
262821|000006|01|01002370|99||12380801|3|5.12||15.36
262822|000005|01|01003793|99||12370836|1|26.68||26.68
262822|000005|01|01003793|99||12341117|1|24.2||24.2
262822|000005|01|01003793|99||12291834|1|25.08||25.08
262822|000005|01|01003793|99||12323614|1|22||22.0
262822|000005|01|01003793|99||12180615|4|2.92||11.68
262822|000005|01|01003793|99||12302494|1|15.46||15.46
262822|000005|01|01003793|99||12262529|2|5||10.0
262822|000005|01|01003793|99||BN000208|3|0||0.0
262823|000011|01|01006480|99||12302494|2|15.46||30.92
262823|000011|01|01006480|99||12291834|1|25.08||25.08
262823|000011|01|01006480|99||12370836|1|26.68||26.68
262823|000011|01|01006480|99||12266894|1|25.5||25.5
262823|000011|01|01006480|99||12381789|2|3.05||6.1
262823|000011|01|01006480|99||12341117|1|24.2||24.2
262823|000011|01|01006480|99||3401003361|6|1.13||6.78
262823|000011|01|01006480|99||BN000208|3|0||0.0
262824|000009|01|01000519|99||12340511|1|16.01||16.01
262824|000009|01|01000519|99||12291834|1|25.08||25.08
262825|000006|01|01008421|99||12291834|2|25.08||50.16
262825|000006|01|01008421|99||12221085|2|14.44||28.88
262825|000006|01|01008421|99||12341117|2|24.2||48.4
262825|000006|01|01008421|99||12262529|4|5||20.0
262825|000006|01|01008421|99||12342970|1|22.37||22.37
262825|000006|01|01008421|99||12276821|1|18.33||18.33
262825|000006|01|01008421|99||12340511|1|16.01||16.01
262825|000006|01|01008421|99||12266894|1|25.5||25.5
262825|000006|01|01008421|99||12323614|2|22||44.0
262825|000006|01|01008421|99||12357039|6|1.57||9.42
262825|000006|01|01008421|99||BN000193|6|0||0.0
262826|000011|01|01002449|99||12291834|1|25.08||25.08
262826|000011|01|01002449|99||12266894|1|25.5||25.5
262826|000011|01|01002449|99||12370836|1|26.68||26.68
262826|000011|01|01002449|99||12342970|1|22.37||22.37
262826|000011|01|01002449|99||12276820|1|16.96||16.96
262826|000011|01|01002449|99||12221085|1|14.44||14.44
262826|000011|01|01002449|99||12323614|1|22||22.0
262826|000011|01|01002449|99||12307075|1|7.33||7.33
262826|000011|01|01002449|99||12302494|1|15.46||15.46
262826|000011|01|01002449|99||BN000208|3|0||0.0
262827|000002|01|01003042|99||12266894|1|25.5||25.5
262827|000002|01|01003042|99||12180615|3|2.92||8.76
262827|000002|01|01003042|99||12307075|1|7.33||7.33
262827|000002|01|01003042|99||3401003378|3|1.13||3.39
262827|000002|01|01003042|99||12262529|2|5||10.0
262827|000002|01|01003042|99||12276820|1|16.96||16.96
262827|000002|01|01003042|99||12325763|1|4||4.0
262828|000007|01|01006928|99||12357039|18|1.57||28.26
262828|000007|01|01006928|99||12266894|1|25.5||25.5
262828|000007|01|01006928|99||12276820|1|16.96||16.96
262829|000010|01|01002323|99||12276821|1|18.33||18.33
262829|000010|01|01002323|99||12342970|1|22.37||22.37
262829|000010|01|01002323|99||12276820|1|16.96||16.96
262830|000007|01|01002979|99||12291834|1|25.08||25.08
262830|000007|01|01002979|99||12370836|1|26.68||26.68
262831|000006|01|01002369|99||12291834|1|25.08||25.08
262831|000006|01|01002369|99||12266894|1|25.5||25.5
262831|000006|01|01002369|99||12342970|1|22.37||22.37
262831|000006|01|01002369|99||12302494|1|15.46||15.46
262831|000006|01|01002369|99||12341117|1|24.2||24.2
262831|000006|01|01002369|99||12262529|2|5||10.0
262831|000006|01|01002369|99||12307075|1|7.33||7.33
262831|000006|01|01002369|99||12370836|1|26.68||26.68
262831|000006|01|01002369|99||BN000208|3|0||0.0
262832|000009|01|01002400|99||12302494|2|15.46||30.92
262832|000009|01|01002400|99||12266894|2|25.5||51.0
262832|000009|01|01002400|99||12348027|1|17.81||17.81
262832|000009|01|01002400|99||12338581|1|25.15||25.15
262832|000009|01|01002400|99||12291834|2|25.08||50.16
262832|000009|01|01002400|99||12276820|1|16.96||16.96
262832|000009|01|01002400|99||12370836|1|26.68||26.68
262832|000009|01|01002400|99||12180615|3|2.92||8.76
262832|000009|01|01002400|99||12380801|2|5.12||10.24
262832|000009|01|01002400|99||12357039|6|1.57||9.42
262832|000009|01|01002400|99||12221085|1|14.44||14.44
262832|000009|01|01002400|99||12262529|2|5||10.0
262832|000009|01|01002400|99||BN000208|6|0||0.0
262833|000021|01|01005548|99||12357039|10|1.57||15.7
262833|000021|01|01005548|99||12380801|2|5.12||10.24
262833|000021|01|01005548|99||12307075|2|7.33||14.66
262833|000021|01|01005548|99||12266894|1|25.5||25.5
262833|000021|01|01005548|99||12370836|2|26.68||53.36
262833|000021|01|01005548|99||12340511|1|16.01||16.01
262833|000021|01|01005548|99||12262529|2|5||10.0
262833|000021|01|01005548|99||12276821|2|18.33||36.66
262833|000021|01|01005548|99||12342970|1|22.37||22.37
262833|000021|01|01005548|99||12323614|1|22||22.0
262833|000021|01|01005548|99||12291834|2|25.08||50.16
262833|000021|01|01005548|99||12341117|1|24.2||24.2
262833|000021|01|01005548|99||12221085|1|14.44||14.44
262833|000021|01|01005548|99||12354527|1|26.95||26.95
262833|000021|01|01005548|99||12180615|10|2.92||29.2
262833|000021|01|01005548|99||12302494|4|15.46||61.84
262833|000021|01|01005548|99||BN000209|8|0||0.0
262834|000016|01|01008354|99||12370836|1|26.68||26.68
262834|000016|01|01008354|99||12323614|1|22||22.0
262834|000016|01|01008354|99||12302494|1|15.46||15.46
262835|000005|01|01003792|99||3401003361|6|1.13||6.78
262835|000005|01|01003792|99||3401003378|6|1.13||6.78
262835|000005|01|01003792|99||12276820|1|16.96||16.96
262835|000005|01|01003792|99||12307075|1|7.33||7.33
262836|000007|01|01002980|99||12302494|1|15.46||15.46
262836|000007|01|01002980|99||12276821|1|18.33||18.33
262836|000007|01|01002980|99||12340511|1|16.01||16.01
262836|000007|01|01002980|99||12307075|1|7.33||7.33
262837|000012|01|01000585|99||12394215|3|4.51||13.53
262837|000012|01|01000585|99||12275268|3|4.51||13.53
262837|000012|01|01000585|99||12188190|4|3||12.0
262837|000012|01|01000585|99||12180615|6|2.92||17.52
262837|000012|01|01000585|99||12307075|1|7.33||7.33
262837|000012|01|01000585|99||12354527|1|26.95||26.95
262837|000012|01|01000585|99||12342970|1|22.37||22.37
262837|000012|01|01000585|99||12266894|1|25.5||25.5
262837|000012|01|01000585|99||12370836|1|26.68||26.68
262837|000012|01|01000585|99||12340511|1|16.01||16.01
262837|000012|01|01000585|99||12323614|1|22||22.0
262837|000012|01|01000585|99||12341117|1|24.2||24.2
262837|000012|01|01000585|99||12291834|1|25.08||25.08
262837|000012|01|01000585|99||12221085|1|14.44||14.44
262837|000012|01|01000585|99||12412409|1|15.34||15.34
262837|000012|01|01000585|99||BN000208|3|0||0.0
262838|000006|01|01003041|99||12342970|1|22.37||22.37
262838|000006|01|01003041|99||12370836|1|26.68||26.68
262838|000006|01|01003041|99||12276821|1|18.33||18.33
262839|000014|01|01006190|99||12370836|1|26.68||26.68
262839|000014|01|01006190|99||12291834|1|25.08||25.08
262839|000014|01|01006190|99||12276820|1|16.96||16.96
262840|000007|01|01002981|99||12302494|2|15.46||30.92
262840|000007|01|01002981|99||12291834|1|25.08||25.08
262840|000007|01|01002981|99||12323614|1|22||22.0
262841|000005|01|01000635|99||12291834|1|25.08||25.08
262841|000005|01|01000635|99||12266894|1|25.5||25.5
262841|000005|01|01000635|99||12340511|1|16.01||16.01
262842|000019|01|01006684|99||12412409|1|15.34||15.34
262842|000019|01|01006684|99||12354527|1|26.95||26.95
262842|000019|01|01006684|99||12307075|1|7.33||7.33
262843|000021|01|01000376|99||12423857|1|21.95||21.95
262844|000007|01|01003775|99||12291834|1|25.08||25.08
262844|000007|01|01003775|99||12266894|1|25.5||25.5
262844|000007|01|01003775|99||12323614|1|22||22.0
262844|000007|01|01003775|99||12276821|1|18.33||18.33
262844|000007|01|01003775|99||12374032|1|25.5||25.5
262845|000011|01|01000382|99||12380801|3|5.12||15.36
262845|000011|01|01000382|99||12266894|1|25.5||25.5
262845|000011|01|01000382|99||12370836|1|26.68||26.68
262846|000009|01|01000538|99||12266894|2|25.5||51.0
262846|000009|01|01000538|99||12323614|1|22||22.0
262846|000009|01|01000538|99||12276821|1|18.33||18.33
262846|000009|01|01000538|99||12342970|1|22.37||22.37
262846|000009|01|01000538|99||12348027|1|17.81||17.81
262846|000009|01|01000538|99||BN000208|3|0||0.0
262847|000006|01|01000542|99||12357039|6|1.57||9.42
262847|000006|01|01000542|99||12266894|1|25.5||25.5
262847|000006|01|01000542|99||12262529|2|5||10.0
262847|000006|01|01000542|99||12291834|1|25.08||25.08
262847|000006|01|01000542|99||12341117|1|24.2||24.2
262847|000006|01|01000542|99||12276821|1|18.33||18.33
262847|000006|01|01000542|99||12221085|1|14.44||14.44
262847|000006|01|01000542|99||12307075|1|7.33||7.33
262847|000006|01|01000542|99||12338581|1|25.15||25.15
262847|000006|01|01000542|99||BN000208|3|0||0.0
262848|000011|01|01000505|99||12307075|1|7.33||7.33
262848|000011|01|01000505|99||12338581|1|25.15||25.15
262848|000011|01|01000505|99||12323614|1|22||22.0
262848|000011|01|01000505|99||12340511|1|16.01||16.01
262848|000011|01|01000505|99||12370836|1|26.68||26.68
262848|000011|01|01000505|99||12234462|2|7.74||15.48
262848|000011|01|01000505|99||12266894|1|25.5||25.5
262848|000011|01|01000505|99||12262529|4|5||20.0
262848|000011|01|01000505|99||12341117|1|24.2||24.2
262848|000011|01|01000505|99||12291834|1|25.08||25.08
262848|000011|01|01000505|99||12342970|1|22.37||22.37
262848|000011|01|01000505|99||BN000208|3|0||0.0
262849|000002|01|01002357|99||12266894|1|25.5||25.5
262850|000020|01|01002417|99||12262529|2|5||10.0
262850|000020|01|01002417|99||12291834|1|25.08||25.08
262850|000020|01|01002417|99||12302494|2|15.46||30.92
262850|000020|01|01002417|99||12276821|1|18.33||18.33
262850|000020|01|01002417|99||12276820|1|16.96||16.96
262850|000020|01|01002417|99||12162636|1|10.2||10.2
262851|000009|01|01002399|99||12341117|1|24.2||24.2
262851|000009|01|01002399|99||12394214|1|4.51||4.51
262852|000007|01|01002983|99||12302494|1|15.46||15.46
262852|000007|01|01002983|99||12276821|1|18.33||18.33
262852|000007|01|01002983|99||12342970|1|22.37||22.37
262852|000007|01|01002983|99||12323614|1|22||22.0
262852|000007|01|01002983|99||12357039|8|1.57||12.56
262852|000007|01|01002983|99||3401003361|6|1.13||6.78
262852|000007|01|01002983|99||3401003378|6|1.13||6.78
262853|000011|01|01000558|99||12380801|2|5.12||10.24
262853|000011|01|01000558|99||12370836|1|26.68||26.68
262853|000011|01|01000558|99||12291834|1|25.08||25.08
262854|000016|01|01000419|99||12302494|2|15.46||30.92
262854|000016|01|01000419|99||12357039|12|1.57||18.84
262854|000016|01|01000419|99||12291834|1|25.08||25.08
262854|000016|01|01000419|99||12370836|1|26.68||26.68
262854|000016|01|01000419|99||12180615|6|2.92||17.52
262854|000016|01|01000419|99||3401003361|3|1.13||3.39
262854|000016|01|01000419|99||3401003378|3|1.13||3.39
262855|000016|01|01007981|99||12162636|1|10.2||10.2
262855|000016|01|01007981|99||12234462|1|7.74||7.74
262856|000003|01|01008146|99||12291834|1|25.08||25.08
262857|000006|01|01008144|99||12266894|1|25.5||25.5
262857|000006|01|01008144|99||12291834|1|25.08||25.08
262857|000006|01|01008144|99||12323614|1|22||22.0
262858|000020|01|01000608|99||12302494|1|15.46||15.46
262858|000020|01|01000608|99||12338581|1|25.15||25.15
262858|000020|01|01000608|99||12188190|1|3||3.0
262858|000020|01|01000608|99||12180615|2|2.92||5.84
262858|000020|01|01000608|99||12357039|6|1.57||9.42
262858|000020|01|01000608|99||12380801|1|5.12||5.12
262858|000020|01|01000608|99||12325763|1|4||4.0
262858|000020|01|01000608|99||12307075|1|7.33||7.33
262859|000011|01|01005522|99||12291834|1|25.08||25.08
262859|000011|01|01005522|99||12188190|2|3||6.0
262860|000019|01|01006203|99||12323614|1|22||22.0
262860|000019|01|01006203|99||12291834|1|25.08||25.08
262860|000019|01|01006203|99||12342970|1|22.37||22.37
262860|000019|01|01006203|99||12307075|1|7.33||7.33
262861|000021|01|01002972|99||12323614|1|22||22.0
262861|000021|01|01002972|99||12291834|2|25.08||50.16
262861|000021|01|01002972|99||12370836|1|26.68||26.68
262861|000021|01|01002972|99||12412409|1|15.34||15.34
262862|000007|01|01003007|99||12342970|1|22.37||22.37
262862|000007|01|01003007|99||12323614|1|22||22.0
262862|000007|01|01003007|99||12266894|1|25.5||25.5
262863|000001|01|01003023|99||12266894|1|25.5||25.5
262863|000001|01|01003023|99||12307075|1|7.33||7.33
262863|000001|01|01003023|99||12323614|1|22||22.0
262863|000001|01|01003023|99||12380801|2|5.12||10.24
262863|000001|01|01003023|99||12394214|2|4.51||9.02
262863|000001|01|01003023|99||12275268|2|4.51||9.02
262863|000001|01|01003023|99||3401003378|2|1.13||2.26
262864|000011|01|01002448|99||12307075|1|7.33||7.33
262864|000011|01|01002448|99||12180615|3|2.92||8.76
262864|000011|01|01002448|99||3401003378|6|1.13||6.78
262864|000011|01|01002448|99||12262529|1|5||5.0
262864|000011|01|01002448|99||12381789|1|3.05||3.05
262865|000001|01|01000586|99||12323614|2|22||44.0
262866|000020|01|01000606|99||12342970|1|22.37||22.37
262866|000020|01|01000606|99||3401003361|9|1.13||10.17
262866|000020|01|01000606|99||3401003378|9|1.13||10.17
262866|000020|01|01000606|99||BN000199|1|0||0.0
262867|000012|01|01000557|99||12342970|1|22.37||22.37
262867|000012|01|01000557|99||12276821|1|18.33||18.33
262867|000012|01|01000557|99||12266894|1|25.5||25.5
262867|000012|01|01000557|99||12338581|2|25.15||50.3
262867|000012|01|01000557|99||12341117|2|24.2||48.4
262867|000012|01|01000557|99||12365968|1|21.8||21.8
262867|000012|01|01000557|99||12307075|2|7.33||14.66
262867|000012|01|01000557|99||12188190|4|3||12.0
262867|000012|01|01000557|99||BN000208|3|0||0.0
262868|000003|01|01008205|99||12348027|1|17.81||17.81
262868|000003|01|01008205|99||12340511|1|16.01||16.01
262869|000021|01|01002973|99||12291834|1|25.08||25.08
262869|000021|01|01002973|99||12370836|1|26.68||26.68
262869|000021|01|01002973|99||12276820|1|16.96||16.96
262869|000021|01|01002973|99||12342970|1|22.37||22.37
262869|000021|01|01002973|99||12302494|1|15.46||15.46
262870|000003|01|01007287|99||12338581|1|25.15||25.15
262870|000003|01|01007287|99||12276821|1|18.33||18.33
262870|000003|01|01007287|99||12370836|1|26.68||26.68
262871|000005|01|01000628|99||12291834|1|25.08||25.08
262871|000005|01|01000628|99||12302494|1|15.46||15.46
262871|000005|01|01000628|99||12340511|1|16.01||16.01
262871|000005|01|01000628|99||12370836|1|26.68||26.68
262871|000005|01|01000628|99||12323614|1|22||22.0
262872|000011|01|01006568|99||12307075|2|7.33||14.66
262873|000001|01|01000611|99||12370836|1|26.68||26.68
262874|000020|01|01003762|99||12276820|3|16.96||50.88
262874|000020|01|01003762|99||12370836|2|26.68||53.36
262874|000020|01|01003762|99||12340511|1|16.01||16.01
262874|000020|01|01003762|99||BN000208|3|0||0.0
262875|000003|01|01003054|99||12370836|1|26.68||26.68
262875|000003|01|01003054|99||12276821|1|18.33||18.33
262876|000009|01|01000433|99||12370836|2|26.68||53.36
262876|000009|01|01000433|99||12342970|1|22.37||22.37
262876|000009|01|01000433|99||12291834|1|25.08||25.08
262876|000009|01|01000433|99||12302494|1|15.46||15.46
262877|000014|01|01000476|99||12302494|1|15.46||15.46
262877|000014|01|01000476|99||12291834|1|25.08||25.08
262877|000014|01|01000476|99||12370836|1|26.68||26.68
262878|000006|01|01007366|99||12276820|1|16.96||16.96
262878|000006|01|01007366|99||12266894|1|25.5||25.5
262878|000006|01|01007366|99||12291834|1|25.08||25.08
262878|000006|01|01007366|99||12370836|1|26.68||26.68
262878|000006|01|01007366|99||12338581|1|25.15||25.15
262878|000006|01|01007366|99||12234462|1|7.74||7.74
262878|000006|01|01007366|99||12262529|2|5||10.0
262878|000006|01|01007366|99||BN000208|3|0||0.0
262879|000003|01|01000490|99||12291834|1|25.08||25.08
262879|000003|01|01000490|99||12302494|1|15.46||15.46
262880|000011|01|01005214|99||12162636|1|10.2||10.2
262881|000007|01|01005741|99||12291834|1|25.08||25.08
262881|000007|01|01005741|99||12323614|1|22||22.0
262881|000007|01|01005741|99||12276821|1|18.33||18.33
262881|000007|01|01005741|99||12307075|1|7.33||7.33
262882|000016|01|01002387|99||12291834|1|25.08||25.08
262882|000016|01|01002387|99||12266894|1|25.5||25.5
262882|000016|01|01002387|99||12370836|1|26.68||26.68
262882|000016|01|01002387|99||12340511|1|16.01||16.01
262882|000016|01|01002387|99||12221085|1|14.44||14.44
262882|000016|01|01002387|99||12276820|1|16.96||16.96
262882|000016|01|01002387|99||12323614|1|22||22.0
262882|000016|01|01002387|99||12342970|1|22.37||22.37
262882|000016|01|01002387|99||BN000208|3|0||0.0
262883|000003|01|01003016|99||12291834|1|25.08||25.08
262883|000003|01|01003016|99||12307075|1|7.33||7.33
262883|000003|01|01003016|99||12370836|1|26.68||26.68
262883|000003|01|01003016|99||12340511|1|16.01||16.01
262883|000003|01|01003016|99||12276820|1|16.96||16.96
262884|000003|01|01004320|99||12291834|1|25.08||25.08
262884|000003|01|01004320|99||12370836|1|26.68||26.68
262884|000003|01|01004320|99||12323614|1|22||22.0
262884|000003|01|01004320|99||12340511|1|16.01||16.01
262884|000003|01|01004320|99||12276820|1|16.96||16.96
262885|000020|01|01002485|99||3401003361|9|1.13||10.17
262885|000020|01|01002485|99||3401003378|9|1.13||10.17
262885|000020|01|01002485|99||12370836|1|26.68||26.68
262885|000020|01|01002485|99||12374032|1|25.5||25.5
262885|000020|01|01002485|99||12342970|1|22.37||22.37
262885|000020|01|01002485|99||12302494|1|15.46||15.46
262885|000020|01|01002485|99||12291834|1|25.08||25.08
262885|000020|01|01002485|99||12323614|1|22||22.0
262885|000020|01|01002485|99||12357039|6|1.57||9.42
262885|000020|01|01002485|99||12340511|1|16.01||16.01
262885|000020|01|01002485|99||12276821|1|18.33||18.33
262885|000020|01|01002485|99||BN000208|3|0||0.0
262885|000020|01|01002485|99||BN000199|1|0||0.0
262886|000007|01|01002986|99||12302494|1|15.46||15.46
262886|000007|01|01002986|99||12323614|1|22||22.0
262886|000007|01|01002986|99||12423857|1|21.95||21.95
262887|000003|01|01005245|99||12370836|1|26.68||26.68
262887|000003|01|01005245|99||12291834|1|25.08||25.08
262887|000003|01|01005245|99||12307075|1|7.33||7.33
262887|000003|01|01005245|99||12323614|1|22||22.0
262888|000020|01|01002486|99||12302494|1|15.46||15.46
262888|000020|01|01002486|99||12307075|1|7.33||7.33
262889|000010|01|01005536|99||12302494|1|15.46||15.46
262889|000010|01|01005536|99||12262529|1|5||5.0
262890|000009|01|01000617|99||12374032|1|25.5||25.5
262890|000009|01|01000617|99||12354527|1|26.95||26.95
262890|000009|01|01000617|99||12323614|2|22||44.0
262890|000009|01|01000617|99||12291834|1|25.08||25.08
262890|000009|01|01000617|99||12340511|1|16.01||16.01
262890|000009|01|01000617|99||BN000208|3|0||0.0
262891|000021|01|01000378|99||12323614|1|22||22.0
262891|000021|01|01000378|99||12291834|1|25.08||25.08
262891|000021|01|01000378|99||12370836|1|26.68||26.68
262891|000021|01|01000378|99||12276820|1|16.96||16.96
262892|000011|01|01002443|99||12365968|1|21.8||21.8
262892|000011|01|01002443|99||12323614|1|22||22.0
262892|000011|01|01002443|99||12162636|1|10.2||10.2
262892|000011|01|01002443|99||12276821|2|18.33||36.66
262892|000011|01|01002443|99||12221085|1|14.44||14.44
262892|000011|01|01002443|99||12266894|1|25.5||25.5
262892|000011|01|01002443|99||12276820|1|16.96||16.96
262892|000011|01|01002443|99||BN000208|3|0||0.0
262893|000019|01|01008087|99||12276820|1|16.96||16.96
262893|000019|01|01008087|99||12323614|1|22||22.0
