01000159|000001|1000001
01000160|000001|1000001
01000161|000020|1000001
01000162|000006|1000001
01000163|000004|1000001
01000164|000006|1000001
01000165|000006|1000001
01000166|000004|1000001
01000167|000008|1000001
01000168|000005|1000001
01000169|000004|1000001
01000170|000005|1000001
01000171|000004|1000001
01000172|000001|1000001
01000173|000014|1000001
01000174|000004|1000001
01000175|000001|1000001
01000176|000005|1000001
01000177|000005|1000001
01000178|000001|1000001
01000179|000016|1000001
01000181|000005|1000001
01000182|000006|1000001
01000183|000017|1000001
01000184|000016|1000001
01000185|000017|1000001
01000186|000006|1000001
01000187|000006|1000001
01000188|000017|1000001
01000189|000006|1000001
01000190|000003|1000001
01000191|000006|1000001
01000193|000006|1000001
01000194|000006|1000001
01000196|000006|1000001
01000197|000006|1000001
01000199|000010|1000001
01000200|000012|1000001
01000201|000010|1000001
01000203|000015|1000001
01000204|000010|1000001
01000206|000010|1000001
01000207|000015|1000001
01000208|000010|1000001
01000209|000010|1000001
01000210|000015|1000001
01000211|000015|1000001
01000212|000010|1000001
01000213|000020|1000001
01000215|000020|1000001
01000216|000003|1000001
01000192|000003|1000001
01000195|000003|1000001
01000198|000003|1000001
01000202|000003|1000001
01000218|000010|1000001
01000219|000004|1000001
01000219|000005|1000001
01000221|000003|1000001
01000222|000005|1000001
01000223|000019|1000001
01000224|000003|1000001
01000225|000019|1000001
01000226|000003|1000001
01000227|000019|1000001
01000228|000003|1000001
01000229|000019|1000001
01000230|000003|1000001
01000232|000013|1000001
01000233|000013|1000001
01000235|000013|1000001
01000236|000019|1000001
01000237|000013|1000001
01000238|000013|1000001
01000244|000008|1000001
01000248|000008|1000001
01000252|000016|1000001
01000254|000016|1000001
01000258|000016|1000001
01000260|000016|1000001
01000263|000016|1000001
01000265|000016|1000001
01000267|000016|1000001
01000271|000009|1000001
01000272|000009|1000001
01000273|000009|1000001
01000275|000009|1000001
01000277|000009|1000001
01000284|000010|1000001
01000285|000010|1000001
01000286|000010|1000001
01000287|000010|1000001
01000289|000010|1000001
01000290|000010|1000001
01000375|000018|1000001
01000376|000021|0100001
01000239|000019|1000001
01000240|000019|1000001
01000243|000013|1000001
01000246|000013|1000001
01000247|000013|1000001
01000249|000003|1000001
01000255|000003|1000001
01000256|000020|1000001
01000257|000020|1000001
01000259|000020|1000001
01000261|000004|1000001
01000264|000004|1000001
01000266|000004|1000001
01000269|000004|1000001
01000270|000020|1000001
01000274|000020|1000001
01000278|000013|1000001
01000279|000013|1000001
01000245|000003|1000001
01000250|000016|1000001
01000262|000016|1000001
01000268|000016|1000001
01000280|000012|1000001
01000281|000013|1000001
01000282|000012|1000001
01000283|000012|1000001
01000291|000018|1000001
01000292|000012|1000001
01000293|000018|1000001
01000294|000008|1000001
01000295|000009|1000001
01000296|000017|1000001
01000297|000018|1000001
01000299|000018|1000001
01000301|000009|1000001
01000303|000018|1000001
01000304|000010|1000001
01000305|000009|1000001
01000306|000017|1000001
01000307|000010|1000001
01000308|000017|1000001
01000309|000017|1000001
01000310|000018|1000001
01000311|000017|1000001
01000312|000010|1000001
01000313|000018|1000001
01000314|000017|1000001
01000316|000017|1000001
01000317|000018|1000001
01000318|000009|1000001
01000319|000016|1000001
01000320|000016|1000001
01000321|000014|1000001
01000322|000017|1000001
01000322|000018|1000001
01000323|000016|1000001
01000324|000016|1000001
01000325|000014|1000001
01000326|000016|1000001
01000327|000016|1000001
01000328|000019|1000001
01000329|000016|1000001
01000331|000002|1000001
01000334|000002|1000001
01000337|000002|1000001
01000341|000002|1000001
01000342|000002|1000001
01000362|000003|0001001
01000365|000003|1000001
01000366|000014|1000001
01000367|000014|1000001
01000368|000014|1000001
01000369|000014|1001001
01000370|000014|1000001
01000371|000014|1000001
01000372|000014|1000001
01000373|000014|1000001
01000374|000013|1000001
01000377|000012|0100001
01000379|000020|0100001
01000380|000011|0100001
01000382|000011|0100001
01000383|000020|0100001
01000330|000014|1000001
01000332|000001|1000001
01000333|000014|1000001
01000335|000018|1000001
01000336|000001|1000001
01000338|000019|1000001
01000339|000014|1000001
01000340|000001|1000001
01000343|000001|1000001
01000344|000011|1000001
01000345|000005|1000001
01000346|000014|1000001
01000347|000011|1000001
01000350|000011|1000001
01000351|000014|1000001
01000352|000005|1000001
01000353|000019|1000001
01000355|000005|1000001
01000356|000005|1000001
01000357|000019|1000001
01000358|000005|1000001
01000359|000005|1000001
01000361|000011|1000001
01000378|000021|0100001
01000387|000016|0100001
01000388|000016|0100001
01000389|000006|0100001
01000391|000006|0100001
01000393|000006|0100001
01000394|000010|0100001
01000396|000006|0100001
01000397|000010|0100001
01000399|000010|0100001
01000400|000006|0100001
01000402|000020|0100001
01000404|000020|0100001
01000405|000002|0100001
01000406|000010|0100001
01000407|000006|0100001
01000408|000006|0100001
01000409|000014|0100001
01000416|000012|0100001
01000418|000012|0100001
01000419|000016|0100001
01000360|000019|1000001
01000414|000016|0100001
01000420|000001|0100001
01000423|000002|0100001
01000424|000001|0100001
01000426|000015|0100001
01000427|000001|0100001
01000431|000015|0100001
01000434|000002|0100001
01000435|000015|0100001
01000436|000015|0100001
01000437|000005|0100001
01000439|000015|0100001
01000440|000005|0100001
01000443|000005|0100001
01000446|000005|0100001
01000447|000005|0100001
01000448|000005|0100001
01000449|000019|0100001
01000451|000019|0100001
01000452|000019|0100001
01000381|000016|0100001
01000384|000016|0100001
01000385|000016|0100001
01000390|000008|0100001
01000392|000008|0100001
01000395|000008|0100001
01000398|000008|0100001
01000401|000008|0100001
01000403|000008|0100001
01000410|000008|0100001
01000411|000008|0100001
01000412|000008|0100001
01000413|000006|0100001
01000415|000006|0100001
01000417|000006|0100001
01000421|000020|0100001
01000425|000013|0100001
01000428|000012|0100001
01000430|000009|0100001
01000432|000009|0100001
01000433|000009|0100001
01000438|000009|0100001
01000441|000009|0100001
01000442|000009|0100001
01000444|000003|0100001
01000445|000003|0100001
01000450|000003|0100001
01000454|000018|0100001
01000455|000019|0100001
01000459|000006|0100001
01000460|000018|0100001
01000462|000006|0100001
01000463|000006|0100001
01000464|000018|0100001
01000465|000018|0100001
01000466|000006|0100001
01000477|000004|0100001
01000479|000004|0100001
01000482|000004|0100001
01000484|000004|0100001
01000485|000015|0100001
01000487|000015|0100001
01000488|000015|0100001
01000490|000003|0100001
01000492|000015|0100001
01000494|000004|0100001
01000453|000005|0100001
01000456|000005|0100001
01000461|000005|0100001
01000467|000013|0100001
01000468|000010|0100001
01000469|000013|0100001
01000470|000010|0100001
01000473|000010|0100001
01000475|000010|0100001
01000476|000014|0100001
01000478|000014|0100001
01000480|000014|0100001
01000481|000003|0100001
01000483|000003|0100001
01000489|000003|0100001
01000491|000020|0100001
01000493|000020|0100001
01000498|000020|0100001
01000495|000015|0100001
01000499|000015|0100001
01000501|000015|0100001
01000503|000015|0100001
01000507|000002|0100001
01000508|000002|0100001
01000509|000021|0100001
01000510|000002|0100001
01000511|000021|0100001
01000513|000002|0100001
01000515|000013|0100001
01000516|000002|0100001
01000518|000013|0100001
01000524|000013|0100001
01000544|000014|0100001
01000546|000014|0100001
01000550|000014|0100001
01000557|000012|0100001
01000558|000011|0100001
01000561|000013|0100001
01000563|000014|0100001
01000496|000004|0100001
01000497|000004|0100001
01000500|000011|0100001
01000502|000011|0100001
01000504|000011|0100001
01000505|000011|0100001
01000506|000001|0100001
01000512|000001|0100001
01000514|000001|0100001
01000517|000009|0100001
01000519|000009|0100001
01000521|000009|0100001
01000523|000009|0100001
01000525|000009|0100001
01000526|000009|0100001
01000530|000009|0100001
01000533|000009|0100001
01000535|000009|0100001
01000536|000009|0100001
01000538|000009|0100001
01000539|000006|0100001
01000540|000006|0100001
01000541|000006|0100001
01000522|000008|0100001
01000527|000008|0100001
01000528|000008|0100001
01000529|000008|0100001
01000531|000008|0100001
01000532|000008|0100001
01000534|000008|0100001
01000542|000006|0100001
01000543|000006|0100001
01000545|000021|0100001
01000547|000017|0100001
01000549|000017|0100001
01000551|000017|0100001
01000552|000017|0100001
01000553|000017|0100001
01000562|000018|0100001
01000564|000018|0100001
01000566|000012|0100001
01002249|000008|1000001
01002253|000014|1000001
01002255|000014|1000001
01002257|000012|1000001
01002260|000012|1000001
01002261|000016|1000001
01002262|000016|1000001
01002265|000016|1000001
01002267|000016|1000001
01002269|000012|1000001
01002271|000016|1000001
01002274|000008|1000001
01002278|000012|1000001
01002280|000012|1000001
01002281|000021|1000001
01002282|000021|1000001
01002287|000020|1000001
01002290|000020|1000001
01002291|000013|1000001
01002302|000019|1000001
01002304|000019|1000001
01002305|000001|1000001
01002306|000021|1000001
01002250|000009|1000001
01002251|000009|1000001
01002289|000021|1000001
01002292|000021|1000001
01002293|000004|1000001
01002294|000004|1000001
01002296|000004|1000001
01002297|000004|1000001
01002298|000004|1000001
01002299|000004|1000001
01002301|000004|1000001
01002303|000016|1000001
01002308|000020|1000001
01002310|000020|1000001
01002311|000016|1000001
01002313|000011|0100001
01002314|000011|0100001
01002333|000006|0100001
01002337|000006|0100001
01002338|000006|0100001
01002340|000006|0100001
01002343|000006|0100001
01002351|000002|0100001
01002307|000021|1000001
01002309|000005|1000001
01002315|000001|0100001
01002318|000001|0100001
01002321|000001|0100001
01002323|000010|0100001
01002324|000010|0100001
01002325|000010|0100001
01002328|000009|0100001
01002329|000009|0100001
01002330|000009|0100001
01002331|000009|0100001
01002332|000009|0100001
01002335|000009|0100001
01002358|000015|0100001
01002361|000015|0100001
01002364|000015|0100001
01002365|000015|0100001
01002366|000015|0100001
01002368|000015|0100001
01002319|000008|0100001
01002320|000008|0100001
01002322|000008|0100001
01002327|000008|0100001
01002334|000008|0100001
01002336|000020|0100001
01002339|000018|0100001
01002341|000020|0100001
01002342|000018|0100001
01002344|000018|0100001
01002346|000019|0100001
01002347|000019|0100001
01002348|000019|0100001
01002349|000019|0100001
01002350|000020|0100001
01002352|000020|0100001
01002353|000021|0100001
01002354|000021|0100001
01002356|000021|0100001
01002357|000002|0100001
01002359|000002|0100001
01002360|000002|0100001
01002362|000002|0100001
01002363|000002|0100001
01002367|000002|0100001
01002369|000006|0100001
01002370|000006|0100001
01002371|000015|0100001
01002372|000003|0100001
01002373|000004|0100001
01002374|000015|0100001
01002375|000003|0100001
01002376|000003|0100001
01002377|000015|0100001
01002378|000003|0100001
01002379|000003|0100001
01002380|000015|0100001
01002381|000015|0100001
01002382|000015|0100001
01002383|000015|0100001
01002384|000001|0100001
01002386|000001|0100001
01002394|000003|0100001
01002387|000016|0100001
01002388|000016|0100001
01002389|000016|0100001
01002390|000016|0100001
01002391|000016|0100001
01002392|000016|0100001
01002410|000006|0100001
01002411|000016|0100001
01002417|000020|0100001
01002418|000019|0100001
01002419|000019|0100001
01002420|000013|0100001
01002421|000004|0100001
01002423|000004|0100001
01002424|000004|0100001
01002425|000016|0100001
01002428|000017|0100001
01002435|000017|0100001
01002441|000017|0100001
01002444|000017|0100001
01002446|000017|0100001
01002395|000003|0100001
01002396|000003|0100001
01002398|000009|0100001
01002399|000009|0100001
01002400|000009|0100001
01002401|000009|0100001
01002402|000009|0100001
01002403|000009|0100001
01002404|000004|0100001
01002405|000004|0100001
01002406|000004|0100001
01002407|000004|0100001
01002408|000004|0100001
01002409|000004|0100001
01002413|000010|0100001
01002414|000010|0100001
01002415|000010|0100001
01002416|000016|0100001
01002422|000021|0100001
01002427|000003|0100001
01002429|000003|0100001
01002430|000021|0100001
01002432|000003|0100001
01002434|000021|0100001
01002436|000003|0100001
01002437|000021|0100001
01002439|000021|0100001
01002440|000003|0100001
01002442|000021|0100001
01002443|000011|0100001
01002445|000021|0100001
01002447|000021|0100001
01002448|000011|0100001
01002449|000011|0100001
01002451|000021|0100001
01002453|000011|0100001
01002454|000021|0100001
01002456|000011|0100001
01002459|000017|0100001
01002461|000006|0100001
01002463|000006|0100001
01002464|000006|0100001
01002465|000008|0100001
01002466|000008|0100001
01002467|000008|0100001
01002450|000012|0100001
01002457|000012|0100001
01002468|000008|0100001
01002469|000008|0100001
01002470|000008|0100001
01002471|000008|0100001
01002472|000008|0100001
01002473|000004|0100001
01002474|000004|0100001
01002476|000012|0100001
01002478|000012|0100001
01002480|000012|0100001
01002483|000020|0100001
01002486|000020|0100001
01002487|000005|0100001
01002488|000004|0100001
01002489|000004|0100001
01002490|000005|0100001
01002491|000005|0100001
01002492|000005|0100001
01002493|000005|0100001
01002494|000005|0100001
01002496|000005|0100001
01002498|000001|0100001
01002458|000002|0100001
01002460|000002|0100001
01002462|000002|0100001
01002481|000020|0100001
01002484|000020|0100001
01002499|000001|0100001
01002500|000001|0100001
01002501|000001|0100001
01002512|000005|0100001
01002520|000009|0100001
01002524|000013|0000011
01002525|000013|0000011
01002526|000020|0000011
01002527|000020|0000011
01002528|000019|0000011
01002529|000019|0000011
01002530|000019|0000011
01002531|000013|0000011
01002532|000004|0000011
01002533|000004|0000011
01002475|000015|0100001
01002477|000015|0100001
01002479|000015|0100001
01002482|000020|0100001
01002485|000020|0100001
01002495|000014|0100001
01002497|000014|0100001
01002502|000009|0100001
01002504|000014|0100001
01002505|000014|0100001
01002506|000014|0100001
01002507|000009|0100001
01002508|000009|0100001
01002509|000009|0100001
01002510|000009|0100001
01002511|000009|0100001
01002513|000009|0100001
01002514|000009|0100001
01002515|000015|0100001
01002516|000009|0100001
01002517|000009|0100001
01002534|000004|0000011
01002535|000004|0000011
01002518|000009|0100001
01002519|000009|0100001
01002521|000012|0000011
01002522|000012|0000011
01002625|000020|0001001
01002626|000020|0001001
01002627|000013|0001001
01002628|000011|0001001
01002629|000011|0001001
01002630|000013|0001001
01002631|000013|0001001
01002632|000013|0001001
01002633|000019|0001001
01002634|000012|0001001
01002635|000012|0001001
01002637|000012|0001001
01002638|000012|0001001
01002640|000009|0001001
01002642|000009|0001001
01002648|000015|0001001
01002652|000011|0001001
01002655|000009|0001001
01002657|000009|0001001
01002659|000009|0001001
01002536|000003|0000011
01002537|000003|0000011
01002538|000003|0000011
01002539|000001|0000011
01002540|000001|0000011
01002541|000001|0000011
01002542|000006|0000011
01002543|000006|0000011
01002544|000014|0000011
01002545|000014|0000011
01002546|000014|0000011
01002548|000014|0000011
01002549|000012|0000011
01002550|000014|0000011
01002551|000013|0000011
01002552|000021|0000011
01002553|000008|0000011
01002555|000008|0000011
01002556|000008|0000011
01002557|000008|0000011
01002558|000001|0000011
01002559|000004|0000011
01002560|000004|0000011
01002561|000001|0000011
01002562|000003|0000011
01002564|000013|0000011
01002565|000016|0000011
01002566|000016|0000011
01002567|000016|0000011
01002568|000014|0000101
01002569|003541|0100001
01002570|000002|0000011
01002571|000002|0000011
01002572|000002|0000011
01002573|000020|0000011
01002574|000002|0000011
01002575|000020|0000011
01002576|000011|0000011
01002577|000011|0000011
01002578|000011|0000011
01002579|000011|0000011
01002580|000011|0000011
01002581|000003|0000011
01002582|000018|0000011
01002583|000018|0000011
01002584|000018|0000011
01002585|000018|0000011
01002586|000010|0000011
01002587|000010|0000011
01002588|000010|0000011
01002589|000010|0000011
01002590|000020|0000011
01002591|000001|0000011
01002592|000001|0000011
01002593|000001|0000011
01002594|000001|0000011
01002594|000009|0000011
01002594|000021|0001001
01002595|000014|0000011
01002596|000020|0000011
01002597|000014|0000011
01002598|000014|0000011
01002599|000001|0000011
01002600|000014|0000011
01002601|000017|0000011
01002602|000017|0000011
01002603|000015|0000011
01002604|000015|0000011
01002605|000015|0000011
01002606|000009|0000011
01002607|000002|0000011
01002608|000005|0000011
01002609|000005|0000011
01002610|000005|0000011
01002611|000020|0000011
01002612|000002|0000011
01002613|000017|0000011
01002615|000019|0000011
01002616|000019|0000011
01002617|000019|0000011
01002618|000019|0000011
01002619|000019|0000011
01002620|000020|0000011
01002621|000001|0000011
01002622|000001|0000011
01002623|000021|0000011
01002624|000021|0000011
01002636|000014|0001001
01002639|000014|0001001
01002641|000014|0001001
01002643|000020|0001001
01002645|000021|0000011
01002646|000021|0001001
01002647|000021|0001001
01002649|000004|0001001
01002650|000008|0001001
01002651|000008|0001001
01002653|000001|0001001
01002654|000001|0001001
01002656|000001|0001001
01002658|000001|0001001
01002661|000004|0001001
01002663|000003|0001001
01002665|000003|0001001
01002666|000003|0001001
01002671|000018|0001001
01002672|000011|1000001
01002672|000018|0001001
01002674|000018|0001001
01002677|000018|0001001
01002678|000018|0001001
01002679|000018|0001001
01002681|000018|0001001
01002682|000004|0001001
01002684|000016|0001001
01002686|000016|0001001
01002687|000016|0001001
01002660|000009|0001001
01002662|000013|0001001
01002667|000002|0001001
01002668|000002|0001001
01002669|000002|0001001
01002670|000002|0001001
01002675|000020|0001001
01002676|000020|0001001
01002680|000017|0001001
01002683|000017|0001001
01002685|000013|0001001
01002688|000020|0001001
01002689|000016|0001001
01002690|000010|0001001
01002691|000016|0001001
01002692|000016|0001001
01002693|000010|0001001
01002694|000016|0001001
01002695|000010|0001001
01002696|000005|0001001
01002697|000005|0001001
01002698|000005|0001001
01002699|000005|0001001
01002700|000005|0001001
01002701|000005|0001001
01002702|000006|0001001
01002703|000006|0001001
01002707|000004|0001001
01002708|000004|0001001
01002709|000001|0001001
01002710|000001|0001001
01002711|000016|0001001
01002715|000014|0001001
01002717|000014|0001001
01002718|000014|0001001
01002719|000014|0001001
01002720|000014|0001001
01002721|000014|0001001
01002722|000014|0001001
01002724|000013|0001001
01002728|000002|0001001
01002736|000012|0010001
01002737|000012|0010001
01002706|000011|0001001
01002712|000007|0001001
01002713|000007|0001001
01002716|000004|0001001
01002725|000019|0001001
01002726|000019|0001001
01002727|000020|0001001
01002727|000021|0001001
01002729|000009|0001001
01002730|000009|0001001
01002731|000015|0001001
01002732|000009|0001001
01002751|000020|0010001
01002753|000020|0010001
01002754|000020|0010001
01002765|000016|0010001
01002771|000016|0010001
01002773|000016|0010001
01002774|000016|0010001
01002775|000016|0010001
01002738|000017|0010001
01002739|000017|0010001
01002740|000017|0010001
01002741|000020|0010001
01002742|000020|0010001
01002743|000020|0010001
01002744|000004|0010001
01002745|000013|0010001
01002746|000013|0010001
01002747|000013|0010001
01002748|000001|0010001
01002749|000001|0010001
01002750|000001|0010001
01002752|000001|0010001
01002755|000001|0010001
01002756|000001|0010001
01002757|000008|0010001
01002758|000008|0010001
01002759|000008|0010001
01002760|000008|0010001
01002761|000019|0010001
01002762|000019|0010001
01002763|000019|0010001
01002764|000019|0010001
01002766|000019|0010001
01002767|000018|0010001
01002768|000018|0010001
01002769|000018|0010001
01002770|000018|0010001
01002772|000018|0010001
01002789|000015|0010001
01002791|000015|0010001
01002794|000015|0010001
01002795|000015|0010001
01002796|000006|0010001
01002797|000006|0010001
01002798|000006|0010001
01002799|000006|0010001
01002800|000006|0010001
01002801|000006|0010001
01002802|000006|0010001
01002803|000006|0010001
01002804|000006|0010001
01002805|000006|0010001
01002806|000006|0010001
01002807|000006|0010001
01002776|000016|0010001
01002777|000016|0010001
01002778|000016|0010001
01002779|000016|0010001
01002780|000016|0010001
01002781|000021|0010001
01002782|000021|0010001
01002783|000021|0010001
01002784|000021|0010001
01002785|000021|0010001
01002786|000021|0010001
01002787|000021|0010001
01002788|000021|0010001
01002790|000006|0010001
01002792|000006|0010001
01002793|000006|0010001
01002868|000003|0010001
01002869|000003|0010001
01002870|000003|0010001
01002871|000003|0010001
01002872|000003|0010001
01002874|000003|0010001
01002808|000017|0010001
01002809|000017|0010001
01002810|000017|0010001
01002814|000020|0010001
01002815|000020|0010001
01002816|000020|0010001
01002817|000010|0010001
01002818|000010|0010001
01002819|000010|0010001
01002820|000010|0010001
01002822|000010|0010001
01002823|000010|0010001
01002824|000010|0010001
01002825|000010|0010001
01002826|000010|0010001
01002827|000010|0010001
01002828|000001|0010001
01002829|000001|0010001
01002830|000001|0010001
01002831|000002|0010001
01002832|000002|0010001
01002833|000002|0010001
01002835|000018|0010001
01002836|000018|0010001
01002837|000018|0010001
01002838|000018|0010001
01002839|000018|0010001
01002840|000009|0010001
01002841|000009|0010001
01002842|000009|0010001
01002843|000009|0010001
01002844|000009|0010001
01002845|000009|0010001
01002846|000009|0010001
01002847|000009|0010001
01002848|000009|0010001
01002849|000001|0010001
01002850|000001|0010001
01002851|000001|0010001
01002852|000001|0010001
01002853|000011|0010001
01002854|000011|0010001
01002855|000011|0010001
01002856|000011|0010001
01002857|000011|0010001
01002858|000016|0010001
01002859|000016|0010001
01002860|000016|0010001
01002861|000016|0010001
01002862|000016|0010001
01002863|000009|0010001
01002864|000019|0010001
01002865|000013|0010001
01002866|000013|0010001
01002867|000020|0010001
01002873|000021|0010001
01002875|000021|0010001
01002876|000021|0010001
01002878|000021|0010001
01002880|000021|0010001
01002882|000021|0010001
01002884|000021|0010001
01002885|000009|0010001
01002959|000001|1000001
01002879|000003|0010001
01002881|000001|0010001
01002883|000001|0010001
01002886|000018|1000001
01002887|000020|1000001
01002888|000020|1000001
01002889|000004|1000001
01002890|000021|1000001
01002891|000020|1000001
01002892|000021|1000001
01002893|000018|1000001
01002894|000021|1000001
01002895|000018|1000001
01002896|000021|1000001
01002897|000021|1000001
01002898|000021|1000001
01002899|000005|1000001
01002901|000019|1000001
01002903|000008|1000001
01002904|000008|1000001
01002905|000008|1000001
01002906|000004|1000001
01002908|000001|1000001
01003008|000007|0100001
01003009|000007|0100001
01003010|000007|0100001
01003011|000007|0100001
01003013|000007|0100001
01003014|000007|0100001
01003015|000017|0100001
01003016|000003|0100001
01003017|000003|0100001
01003018|000003|0100001
01003019|000009|0100001
01003020|000009|0100001
01003021|000001|0100001
01003022|000001|0100001
01003023|000001|0100001
01003024|000014|0100001
01003025|000014|0100001
01003026|000014|0100001
01003027|000009|0100001
01003028|000009|0100001
01003029|000009|0100001
01002909|000001|1000001
01002910|000004|1000001
01002911|000014|1000001
01002912|000013|1000001
01002913|000010|1000001
01002914|000012|1000001
01002915|000012|1000001
01002916|000010|1000001
01002917|000012|1000001
01002918|000012|1000001
01002919|000012|1000001
01002920|000012|1000001
01002921|000012|1000001
01002922|000018|1000001
01002923|000020|1000001
01002924|000020|1000001
01002925|000020|1000001
01002926|000013|1000001
01002927|000018|1000001
01002928|000003|1000001
01002929|000003|1000001
01002930|000015|1000001
01002930|000002|1000001
01002931|000020|1000001
01002932|000020|1000001
01002933|000020|1000001
01002934|000019|1000001
01002935|000019|1000001
01002936|000019|1000001
01002937|000004|1000001
01002938|000004|1000001
01002939|000004|1000001
01002940|000021|1000001
01002941|000021|1000001
01002942|000021|1000001
01002943|000021|1000001
01002944|000020|1000001
01002945|000004|1000001
01002946|000008|1000001
01002947|000008|1000001
01002948|000021|1000001
01002949|000021|1000001
01002950|000021|1000001
01002951|000021|1000001
01002952|000002|1000001
01002955|000021|1000001
01002953|000002|1000001
01002956|000021|1000001
01002957|000021|1000001
01002958|000021|1000001
01002960|000003|0100001
01002961|000011|0100001
01002962|000011|0100001
01002963|000011|0100001
01002964|000003|0100001
01002965|000001|0100001
01002966|000001|0100001
01002968|000004|0100001
01002969|000003|0100001
01002970|000019|0100001
01002971|000019|0100001
01002972|000021|0100001
01002973|000021|0100001
01002974|000021|0100001
01002975|000021|0100001
01002976|000006|0100001
01002977|000006|0100001
01002978|000003|0100001
01002979|000007|0100001
01002980|000007|0100001
01002981|000007|0100001
01002982|000007|0100001
01002983|000007|0100001
01002984|000007|0100001
01002986|000007|0100001
01002987|000008|0100001
01002988|000008|0100001
01002989|000005|0100001
01002990|000005|0100001
01002991|000005|0100001
01002992|000005|0100001
01002993|000009|0100001
01002994|000009|0100001
01002995|000009|0100001
01002996|000009|0100001
01002997|000016|0100001
01002998|000016|0100001
01002999|000016|0100001
01003000|000012|0100001
01000567|000018|0100001
01000568|000018|0100001
01000570|000012|0100001
01000571|000001|0100001
01000572|000001|0100001
01000573|000001|0100001
01000574|000001|0100001
01000575|000001|0100001
01000576|000004|0100001
01000577|000010|0100001
01000578|000021|0100001
01000579|000010|0100001
01000581|000002|0100001
01000583|000001|0100001
01000583|000002|0100001
01000584|000001|0100001
01000585|000012|0100001
01000586|000001|0100001
01000588|000020|0100001
01000589|000002|0100001
01000590|000001|0100001
01000591|000020|0100001
01000594|000020|0100001
01000595|000020|0100001
01000599|000020|0100001
01000601|000006|0100001
01000603|000019|0100001
01000604|000019|0100001
01000605|000019|0100001
01000606|000020|0100001
01000607|000020|0100001
01000608|000020|0100001
01000609|000014|0100001
01000611|000001|0100001
01000614|000012|0100001
01000615|000009|0100001
01000617|000009|0100101
01000618|000009|0100001
01000622|000018|0100001
01000623|000013|0100001
01000625|000017|0100001
01000627|000017|0100001
01000596|000020|0100001
01000597|000015|0100001
01000598|000015|0100001
01000600|000015|0100001
01000610|000015|0100001
