295081|12323614|1|22.02
295081|12341298|1|15.26
295081|12370836|1|26.68
295146|12330319|2|10.82
295146|12266894|1|25.50
295146|12262529|1|5.00
295146|12341298|1|15.26
295146|12112702|1|19.86
295146|12170579|1|15.01
295146|12338581|1|25.15
295146|12423463|1|27.18
295146|BN000241|2|0.00
295158|12380801|2|10.24
295158|12381789|3|9.15
295158|CA12262529|6|0.00
295158|BN000231|3|0.00
295158|BN000243|2|0.00
295158|12302494|1|15.46
295158|12276820|1|16.96
295158|12323614|1|22.02
295158|12260258|2|28.86
295158|12112702|2|39.32
295158|12170579|2|29.72
295196|12330319|2|10.82
295196|12188190|1|3.00
295196|12342970|1|22.37
295196|12276821|1|18.33
295197|12330319|1|5.40
295197|12357039|6|9.42
295197|12262529|1|5.00
295203|12330319|1|5.40
295203|12302494|1|15.46
295203|12380801|1|5.12
295206|12370836|1|26.68
295206|12339724|1|7.32
295206|12357039|6|9.42
295206|12323614|1|22.02
295206|12266894|1|25.50
295224|12307075|1|7.33
295224|12423463|1|27.18
295236|12357039|6|9.42
295236|12003780|1|21.66
295236|12340511|1|16.01
295236|12323614|1|22.02
295236|12365968|1|21.79
295236|12380801|1|5.12
295236|BN000244|4|0.00
295249|12342970|1|22.37
295264|12302494|1|15.46
295264|12276820|1|16.96
295264|12162636|1|10.20
295264|12340511|1|16.01
295264|12221085|1|14.44
295264|12323614|1|22.02
295264|12423463|1|27.18
295264|BN000244|8|0.00
295264|12266894|1|25.50
295264|12262529|2|10.01
295264|12354527|1|26.95
295264|12370836|1|26.68
295264|12338581|1|25.15
295264|12374032|1|25.50
295295|12354527|1|26.95
295295|12170579|1|15.01
295295|12338581|1|25.15
295295|12423463|1|27.18
295295|BN000241|1|0.00
295295|BN000244|4|0.00
295295|12342970|1|22.37
295295|12262529|2|10.01
295359|12323614|1|22.02
295359|12003777|1|59.27
295359|BN000244|4|0.00
295415|12188190|1|3.00
295415|12357039|6|9.42
295415|12262529|1|5.00
295415|12380801|1|5.12
295415|12423463|1|27.18
295426|12330319|1|5.40
295426|12302494|1|15.46
295426|12342970|1|22.37
295426|12276821|1|18.33
295426|12266894|1|25.50
295426|12423463|1|27.18
295426|BN000244|4|0.00
295429|12330319|2|10.82
295429|12276820|1|16.96
295429|CA12262529|2|0.00
295434|12357039|6|9.42
295434|12266894|1|25.50
295434|12423463|1|27.18
295434|12423921|1|26.28
295504|12180615|4|11.68
295504|12276821|1|18.33
295504|12323614|1|22.02
295504|12374032|1|25.50
295504|3401003378|6|6.80
295504|BN000245|2|0.00
295504|12330319|2|10.82
295531|12323614|1|22.02
295531|12341298|1|15.26
295559|12330319|3|16.23
295559|12323614|1|22.02
295621|12357039|3|4.71
295649|12323614|1|22.02
295649|12341298|1|15.26
295649|CA12262529|1|0.00
295661|12330319|1|5.40
295661|12302494|1|15.46
295661|12262529|1|5.00
295661|12380801|4|20.48
295712|12266894|1|25.50
295771|BN000244|8|0.00
295771|12276820|8|135.65
295771|12162636|1|10.20
295771|12340511|1|16.01
295771|12342970|1|22.37
295771|12380801|1|5.12
295771|12338581|1|25.15
295796|12330319|4|21.64
295796|12276820|1|16.96
295796|12341298|1|15.26
295817|12276821|1|18.33
295817|12341298|1|15.26
295817|12170579|1|15.01
295817|12423463|1|27.18
295817|BN000241|1|0.00
295852|12307075|1|7.33
295890|12323614|1|22.02
295890|12330319|1|5.40
295890|12307075|1|7.33
295890|12276820|1|16.96
295892|12330319|2|10.82
295930|12276820|1|16.96
295935|12302494|1|15.46
295935|12340511|1|16.01
295935|12370836|1|26.68
295935|12380801|1|5.12
295935|12423463|1|27.18
295935|BN000244|4|0.00
295957|12307075|1|7.33
295957|12188190|4|12.00
295957|12325763|1|4.00
295957|BN000243|1|0.00
295957|12323614|1|22.02
295957|12348027|1|17.81
295957|12266894|1|25.50
295957|12380801|1|5.12
295957|12381789|1|3.04
295957|CA12262529|3|0.00
295968|12380801|2|10.24
296007|12003780|1|21.66
296016|12394215|1|4.51
296016|12276820|1|16.96
296016|12341298|1|15.26
296016|3401003354|6|6.80
296016|CA12262529|6|0.00
296016|BN000236|2|0.00
296016|BN000246|1|0.00
296016|12330319|2|10.82
296016|12307075|1|7.33
296016|12338582|1|20.96
296025|12307075|1|7.33
296025|12323614|1|22.02
296025|12262529|1|5.00
296025|12380801|1|5.12
296026|12330319|1|5.40
296026|12276820|1|16.96
296026|CA12262529|1|0.00
296035|12325763|1|4.00
296035|12302494|1|15.46
296035|12340511|1|16.01
296035|12221085|1|14.44
296035|12262529|1|5.00
296035|12370836|1|26.68
296035|12380801|1|5.12
296035|12423463|1|27.18
296035|CA12262529|2|0.00
296035|BN000241|2|0.00
296035|BN000244|4|0.00
296086|12357039|6|9.42
296086|12302494|2|30.92
296086|BN000243|1|0.00
296113|12330319|2|10.82
296113|BN000241|1|0.00
296113|12276820|1|16.96
296113|12112702|1|19.86
296118|12341298|1|15.26
296118|12170579|1|15.01
296118|3401003361|6|6.80
296118|3401003378|6|6.80
296118|3401003354|6|6.80
296118|BN000241|1|0.00
296118|BN000246|3|0.00
296141|12323614|1|22.02
296141|12338581|1|25.15
296141|BN000244|4|0.00
296206|12266894|1|25.50
296218|12307075|2|14.66
296218|12302494|1|15.46
296218|12003780|1|21.66
296218|12342970|2|44.75
296218|12348027|1|17.81
296218|12374032|2|51.00
296218|BN000244|4|0.00
296218|BN000248|2|0.00
296224|12302494|1|15.46
296251|12330319|1|5.40
296251|12162636|1|10.20
296251|12340511|1|16.01
296251|12266894|1|25.50
296251|CA12262529|6|0.00
296251|BN000241|1|0.00
296270|12307075|1|7.33
296270|12276820|1|16.96
296270|12370836|1|26.68
296307|12307075|1|7.33
296307|12266894|1|25.50
296307|BN000248|1|0.00
296314|12330319|3|16.23
296314|BN000241|1|0.00
296314|BN000248|1|0.00
296327|12266894|1|25.50
296327|CA12262529|2|0.00
296356|12330319|3|16.23
296356|12342970|1|22.37
296356|3401003361|2|2.27
296356|3401003378|2|2.27
296356|3401003354|2|2.27
296356|12423463|1|27.18
296356|BN000242|1|0.00
296356|BN000244|4|0.00
296356|BN000246|1|0.00
296356|BN000248|1|0.00
296361|12394215|1|4.51
296361|12275268|1|4.51
296361|12302494|1|15.46
296361|12323614|1|22.02
296361|12341298|2|30.51
296361|12380801|1|5.12
296361|12423463|1|27.18
296361|BN000241|2|0.00
296361|BN000244|4|0.00
296362|12330319|1|5.40
296362|12325763|1|4.00
296362|12003780|1|21.66
296362|12276820|1|16.96
296362|12338581|1|25.15
296362|12423463|1|27.18
296362|12338582|1|20.96
296362|BN000241|1|0.00
296362|BN000244|4|0.00
296367|12266894|1|25.50
296367|CA12262529|3|0.00
296384|12330319|3|16.23
296384|12302494|1|15.46
296408|12323614|1|22.02
296408|12262529|1|5.00
296408|12423921|1|26.28
296427|12276821|1|18.33
296440|12266894|1|25.50
296440|12370836|1|26.68
296454|12330319|3|16.23
296454|12221085|1|14.44
296454|12342970|1|22.37
296454|12423921|1|26.28
296454|BN000241|6|0.00
296454|BN000244|4|0.00
296454|BN000248|1|0.00
296454|12276821|1|18.33
296454|12112702|1|19.66
296454|12314295|4|90.88
296454|12170579|1|14.86
296454|12381789|2|6.10
296454|12423463|2|54.36
296473|12227325|12|113.42
296473|12340511|1|16.01
296473|12276821|1|18.33
296473|12170579|1|15.01
296473|12338581|1|25.15
296473|12374032|1|25.50
296473|CA12262529|6|0.00
296473|BN000244|8|0.00
296482|12342970|1|22.37
296482|12323614|1|22.02
296495|12003780|1|21.66
296495|12266894|1|25.50
296495|12262529|1|5.00
296495|12354527|1|26.95
296495|12380801|3|15.36
296495|12423463|1|27.18
296497|12276821|2|36.65
296497|12302494|2|30.92
296497|12370836|1|26.68
296497|12410097|1|7.61
296497|BN000244|4|0.00
296515|12380801|1|5.12
296517|12330319|3|16.23
296517|12003780|1|21.66
296517|12342970|1|22.37
296517|12276821|1|18.33
296517|12323614|1|22.02
296517|12341298|2|30.51
296517|12339724|2|14.64
296517|BN000244|4|0.00
296517|BN000248|1|0.00
296517|12370836|1|26.68
296518|12323614|1|22.02
296518|12266894|1|25.50
296529|12423463|1|27.18
296537|12234462|2|15.48
296537|12302494|1|15.46
296537|12003780|1|21.66
296537|12276820|1|16.96
296537|12221085|1|14.44
296537|12342970|1|22.37
296537|BN000244|8|0.00
296537|BN000246|1|0.00
296537|12323614|1|22.02
296537|12262529|4|20.01
296537|12365968|1|21.79
296537|12370836|1|26.68
296537|12423463|1|27.18
296537|12423921|1|26.28
296554|12266894|1|25.50
296554|12339724|1|7.32
296554|12374032|1|25.50
296554|12423463|1|27.18
296574|12188190|1|3.00
296574|12275268|1|4.51
296574|12162636|1|10.20
296574|12341298|1|15.26
296578|12330319|18|97.39
296578|12307075|2|14.66
296578|12357039|10|15.69
296578|12340511|1|16.01
296578|12266894|2|51.00
296578|12262529|6|30.02
296578|12354527|3|80.85
296578|12370836|1|26.68
296578|12423463|2|54.36
296644|12330319|3|16.23
296644|12423463|1|27.18
296644|BN000244|4|0.00
296644|12370836|1|26.68
296644|12307075|1|7.33
296644|12003780|1|21.66
296644|12276820|1|16.96
296644|12266894|1|25.50
296644|12262529|1|5.00
296644|12338581|1|25.15
296645|12330319|4|21.64
296645|12003780|1|21.66
296645|12276820|1|16.96
296645|12276821|1|18.33
296645|12323614|1|22.02
296645|12262529|1|5.00
296645|12338581|1|25.15
296653|12266894|1|25.50
296653|12341298|1|15.26
296653|12423463|1|27.18
296653|BN000245|2|0.00
296686|BN000244|4|0.00
296686|BN000248|2|0.00
296686|12340511|4|64.04
296686|12262529|2|10.01
296686|12354527|1|26.95
296686|BN000235|16|0.00
296693|12330319|3|16.23
296693|12307075|1|7.33
296693|12003780|1|21.66
296693|12162636|1|10.20
296693|12340511|1|16.01
296693|12323614|2|44.03
296693|12341298|1|15.26
296699|BN000248|1|0.00
296699|12307075|1|7.33
296699|12357039|6|9.42
296699|12276821|1|18.33
296699|12266894|1|25.50
296699|12423463|1|27.18
296699|BN000245|2|0.00
296724|12314295|1|22.95
296724|12423463|1|27.18
296733|12003780|1|21.66
296748|12341298|1|15.26
296748|CA12262529|4|0.00
296757|12276820|1|16.96
296780|12330319|2|10.82
296780|12323614|1|22.02
296783|12276821|1|18.33
296783|12266894|1|25.50
296783|12112702|1|19.86
296783|12423463|1|27.18
296783|BN000245|2|0.00
296814|12003780|1|21.66
296814|12276820|1|16.96
296814|12342970|1|22.37
296814|12341298|1|15.26
296814|12338581|1|25.15
296814|12374032|1|25.50
296814|12423463|1|27.18
296814|BN000241|1|0.00
296830|12330319|3|16.23
296830|12302494|3|46.37
296830|12003780|1|21.66
296830|12323614|1|22.02
296830|12266894|1|25.50
296830|12423857|1|21.95
296830|BN000242|1|0.00
296887|12357039|12|18.83
296887|12302494|1|15.46
296901|12330319|3|16.23
296901|12307075|1|7.33
296901|12302494|1|15.46
296901|12003780|2|43.32
296901|12276820|1|16.96
296901|12340511|1|16.01
296901|BN000244|8|0.00
296901|12342970|1|22.37
296901|12323614|1|22.02
296901|12266894|4|102.00
296901|12262529|2|10.01
296901|12338581|1|25.15
296901|12423463|1|27.18
296927|12323614|1|22.02
296927|12314295|1|22.95
296927|12423463|2|54.36
296951|12307075|1|7.33
296951|12302494|1|15.46
296951|12003780|1|21.66
296951|12276820|1|16.96
296951|12342970|1|22.37
296951|12423463|1|27.18
296951|CA12262529|6|0.00
296951|BN000244|4|0.00
296955|12276820|1|16.96
296955|12423463|1|27.18
296960|12423463|1|27.18
296960|BN000244|4|0.00
296960|12394215|1|4.51
296960|12357039|6|9.42
296960|12342970|1|22.37
296960|12266894|1|25.50
296960|12262529|1|5.00
296960|12354527|1|26.95
296965|12227325|2|18.90
296965|12077014|2|18.93
296965|12341298|2|30.51
296965|12338581|1|25.15
296965|3401003378|6|6.80
296965|3401003354|6|6.80
296965|BN000244|4|0.00
296965|BN000246|2|0.00
296968|12330319|2|10.82
296968|12162636|1|10.20
296968|12340511|1|16.01
296968|12276821|1|18.33
296968|12266894|1|25.50
296970|12275268|1|4.51
297008|12330319|2|10.82
297008|12323614|1|22.02
297008|12262529|1|5.00
297008|12357039|6|9.42
297032|12003780|1|21.66
297032|12323614|1|22.02
297034|12330319|2|10.82
297034|12357039|6|9.42
297034|12276820|1|16.96
297060|12342970|1|22.37
297060|12370836|1|26.68
297060|12423463|1|27.18
297060|BN000245|2|0.00
297073|12370836|1|26.68
297073|CA12262529|6|0.00
297105|12354527|1|26.95
297105|12338582|1|20.96
297112|12323614|1|22.02
297112|12330319|3|16.23
297121|12323614|1|22.02
297137|12382649|1|12.93
297137|12380801|1|5.12
297137|12410097|2|15.22
297137|12338582|1|20.96
297137|BN000244|4|0.00
297137|12325763|1|4.00
297137|12302494|1|15.46
297137|12227325|1|9.45
297137|12266894|1|25.50
297137|12260258|1|14.58
297137|12370836|1|26.68
297137|12330319|1|5.40
297137|12307075|1|7.33
297159|12330319|3|16.23
297159|12307075|1|7.33
297159|12302494|2|30.92
297159|12162636|1|10.20
297159|12276821|1|18.33
297159|12323614|1|22.02
297159|12266894|1|25.50
297159|12365968|1|21.79
297159|12374032|1|25.50
297159|12423463|1|27.18
297159|BN000241|1|0.00
297159|BN000244|4|0.00
297172|12188190|1|3.00
297172|3401003378|2|2.27
297172|3401003354|4|4.53
297172|BN000246|1|0.00
297174|12003780|1|21.66
297174|12162636|1|10.20
297174|12342970|1|22.37
297174|12276821|1|18.33
297174|12323614|1|22.02
297174|12423463|2|54.36
297174|BN000244|4|0.00
297179|3401003378|3|3.40
297179|3401003354|3|3.40
297179|BN000246|1|0.00
297187|12330319|4|21.64
297187|CA12262529|1|0.00
297196|12330319|1|5.40
297196|12276820|1|16.96
297196|12162636|1|10.20
297200|12340511|1|16.01
297200|12266894|1|25.50
297200|12423921|1|26.28
297202|12276820|1|16.96
297202|12340511|1|16.01
297202|12276821|1|18.33
297202|12323614|1|22.02
297202|12266894|1|25.50
297202|12423463|1|27.18
297215|12180615|3|8.76
297215|12302494|3|46.37
297215|12266894|1|25.50
297215|12262529|2|10.01
297215|12341298|1|15.26
297215|12370836|1|26.68
297215|12423921|1|26.28
297220|12348027|1|17.81
297220|12266894|1|25.50
297220|12423463|1|27.18
297220|12423921|1|26.28
297220|12307075|2|14.66
297220|12357039|12|18.83
297220|12227325|2|18.90
297220|12276820|1|16.96
297246|12330319|2|10.82
297246|12307075|1|7.33
297246|12342970|1|22.37
297246|12266894|1|25.50
297246|12423921|1|26.28
297246|BN000241|1|0.00
297258|12341298|1|15.26
297258|12423463|1|27.18
297260|12307075|1|7.33
297260|12188190|2|5.99
297260|12423857|1|21.95
297260|BN000241|1|0.00
297278|12374032|1|25.50
297278|12423921|1|26.28
297278|12338582|1|20.96
297278|BN000241|2|0.00
297278|12227325|2|18.90
297278|12340511|1|16.01
297278|12348027|1|17.81
297291|12417009|1|15.01
297291|CA12262529|8|0.00
297291|BN000241|1|0.00
297294|12330319|3|16.23
297294|12162636|2|20.39
297294|12342970|1|22.37
297294|12323614|2|44.03
297294|12365968|1|21.79
297294|12370836|2|53.36
297294|12423463|1|27.18
297294|CA12262529|15|0.00
297330|12307075|2|14.66
297330|12180615|6|17.52
297330|12276820|1|16.96
297330|12340511|1|16.01
297330|12276821|1|18.33
297330|12323614|1|22.02
297330|12423463|1|27.18
297330|12342970|1|22.37
297330|12266894|1|25.50
297330|12338582|1|20.96
297330|BN000246|2|0.00
297330|12370836|1|26.68
297330|3401003378|6|6.80
297330|3401003354|6|6.80
297335|12221085|1|14.44
297335|12342970|1|22.37
297335|12266894|1|25.50
297335|12338582|1|20.96
297335|BN000245|2|0.00
297335|12307075|2|14.66
297335|12357039|6|9.42
297343|12370836|1|26.68
297343|CA12262529|2|0.00
297343|12338582|1|20.96
297346|12342970|1|22.37
297346|12423463|1|27.18
297358|12357039|6|9.42
297358|12302494|1|15.46
297358|BN000241|1|0.00
297361|12330319|2|10.82
297361|12188190|2|5.99
297361|12180615|3|8.76
297361|12302494|1|15.46
297361|12003780|1|21.66
297373|12302494|1|15.46
297373|12003780|1|21.66
297373|CA12262529|3|0.00
297373|12338582|1|20.96
297382|12330319|1|5.40
297382|12357039|6|9.42
297382|12302494|1|15.46
297382|12323614|1|22.02
297382|12112702|1|19.86
297382|12380801|1|5.12
297405|12342970|1|22.37
297405|12330319|3|16.23
297405|12302494|1|15.46
297405|12003780|1|21.66
297405|12266894|1|25.50
297405|12423463|1|27.18
297405|12423921|1|26.28
297408|12357039|6|9.42
297408|12276820|1|16.96
297408|12276821|1|18.33
297408|12266894|1|25.50
297408|3401003378|3|3.40
297408|3401003354|3|3.40
297408|BN000246|1|0.00
297429|12330319|2|10.82
297429|12266894|1|25.50
297429|12417009|1|15.01
297432|12330319|3|16.23
297432|12307075|2|14.66
297432|12342970|1|22.37
297432|12323614|1|22.02
297432|12266894|1|25.50
297432|12262529|1|5.00
297432|12423463|1|27.18
297438|12227325|1|9.45
297438|12276820|1|16.96
297438|12276821|1|18.33
297438|12323614|2|44.03
297438|CA12262529|8|0.00
297438|BN000235|4|0.00
297438|12330319|3|16.23
297450|12307075|2|14.66
297450|12357039|6|9.42
297450|12262529|4|20.01
297450|12341298|1|15.26
297466|12338581|1|25.15
297472|12162636|1|10.20
297472|12340511|1|16.01
297474|12330319|1|5.40
297474|12302494|1|15.46
297520|12330319|2|10.82
297520|12323614|1|22.02
297520|12266894|1|25.50
297520|12365968|1|21.79
297520|12423463|1|27.18
297520|12342970|1|22.37
297522|12188190|4|12.00
297522|12340511|1|16.01
297522|12380801|2|10.24
297522|3401003354|6|6.80
297522|12423463|1|27.18
297522|BN000246|1|0.00
297541|12188190|2|5.99
297541|12302494|1|15.46
297541|12276821|1|18.33
297541|12323614|1|22.02
297541|CA12262529|1|0.00
297541|BN000245|2|0.00
297546|12330319|2|10.82
297546|BN000250|2|0.00
297552|12330319|1|5.40
297552|12342970|1|22.37
297552|12276821|1|18.33
297552|12266894|1|25.50
297552|12370836|1|26.68
297552|12423463|1|27.18
297562|12302494|1|15.46
297562|12266894|1|25.50
297562|12330319|2|10.82
297562|12307075|1|7.33
297566|12330319|1|5.40
297566|12307075|1|7.33
297566|12325763|1|4.00
297566|12340511|1|16.01
297566|12342970|1|22.37
297566|12323614|1|22.02
297566|12357039|6|9.42
297566|12266894|1|25.50
297566|12338581|1|25.15
297566|12423463|1|27.18
297566|12423921|1|26.28
297566|BN000250|1|0.00
297566|12370836|1|26.68
297583|BN000245|2|0.00
297583|BN000255|2|0.00
297583|12266894|1|25.50
297583|12380801|1|5.12
297583|12338581|1|25.15
297583|12423463|1|27.18
297592|12357039|18|28.25
297592|12234462|3|23.22
297592|12262529|2|10.01
297592|12341298|3|45.77
297592|12423921|1|26.28
297592|12417009|2|30.02
297592|BN000249|2|0.00
297592|BN000250|1|0.00
297592|BN000255|2|0.00
297594|12357039|24|37.67
297594|12003780|1|21.66
297594|12276820|1|16.96
297594|12340511|1|16.01
297594|12342970|1|22.37
297594|12323614|1|22.02
297594|BN000250|1|0.00
297594|BN000253|8|0.00
297594|12266894|2|51.00
297594|12354527|1|26.95
297594|12365968|1|21.79
297594|12370836|2|53.36
297594|12423463|2|54.36
297594|12338582|2|41.93
297603|12340511|1|16.01
297603|12348027|1|17.81
297603|12380801|2|10.24
297603|3401003354|6|6.80
297603|BN000235|4|0.00
297603|BN000246|1|0.00
297604|12341298|1|15.26
297604|12112702|1|19.86
297604|CA12262529|2|0.00
297616|12330319|2|10.82
297616|12323614|1|22.02
297616|12338582|1|20.96
297637|12221085|1|14.44
297637|12423463|1|27.18
297659|12162636|1|10.20
297659|12262529|2|10.01
297659|12338581|1|25.15
297659|3401003378|6|6.80
297659|3401003354|6|6.80
297659|12423463|1|27.18
297659|BN000246|2|0.00
297659|12276820|1|16.96
297659|12340511|1|16.01
297659|12342970|1|22.37
297659|12266894|1|25.50
297663|12330319|1|5.40
297663|12338581|1|25.15
297663|3401003378|6|6.80
297663|3401003354|6|6.80
297663|12423463|1|27.18
297663|BN000246|2|0.00
297680|12330319|2|10.82
297680|12307075|1|7.33
297726|12423463|1|27.18
297726|BN000245|2|0.00
297726|12330319|1|5.40
297726|12302494|1|15.46
297726|12323614|1|22.02
297766|BN000250|1|0.00
297766|12330319|2|10.82
297766|12307075|1|7.33
297766|12302494|1|15.46
297766|12262529|1|5.00
297766|12370836|1|26.68
297766|12423463|1|27.18
297769|12323614|1|22.02
297769|12266894|1|25.50
297769|12341298|1|15.26
297769|12338581|1|25.15
297769|BN000245|2|0.00
297769|12330319|2|10.82
297799|BN000250|1|0.00
297799|12323614|1|22.02
297799|3401003378|6|6.80
297799|3401003354|6|6.80
297799|12423463|1|27.18
297799|BN000246|2|0.00
297799|BN000249|2|0.00
297799|12330319|2|10.82
297799|12307075|2|14.66
297799|12302494|1|15.46
297799|12340511|1|16.01
297799|12276821|1|18.33
297810|12302494|1|15.46
297810|12370836|1|26.68
297810|12423463|1|27.18
297818|12330319|2|10.82
297834|12330319|2|10.82
297834|12423463|1|27.18
297892|12338581|1|25.15
297892|12417009|2|30.02
297906|12162636|1|10.20
297932|12307075|1|7.33
297932|12370836|1|26.68
297932|12423463|1|27.18
297936|12323614|1|22.02
297936|12423463|1|27.18
298007|12323614|1|22.02
298007|12423463|1|27.18
298015|3401003378|3|3.40
298015|3401003354|3|3.40
298015|BN000246|1|0.00
298028|12262529|2|10.01
298028|12357039|12|18.83
298028|12340511|1|16.01
298028|12342970|1|22.37
298033|12188190|1|3.00
298033|12357039|12|18.83
298033|12302494|1|15.46
298033|12340511|2|32.03
298033|12323614|1|22.02
298033|12341298|1|15.26
298033|BN000249|2|0.00
298033|BN000250|1|0.00
298033|12330319|1|5.40
298033|12370836|1|26.68
298033|3401003378|6|6.80
298033|3401003354|6|6.80
298033|12423463|1|27.18
298033|12423921|1|26.28
298033|BN000246|2|0.00
298034|12423463|2|54.36
298034|BN000249|2|0.00
298034|BN000250|1|0.00
298034|12302494|2|30.92
298034|12323614|1|22.02
298034|12266894|1|25.50
298069|12302494|1|15.46
298069|12323614|1|22.02
298069|12370836|1|26.68
298069|BN000245|2|0.00
298071|12307075|1|7.33
298078|12323614|1|22.02
298078|12266894|1|25.50
298103|12307075|1|7.33
298103|12302494|1|15.46
298103|12276820|1|16.96
298103|12162636|1|10.20
298152|12307075|1|7.33
298152|12325763|2|8.00
298160|12370836|1|26.68
298162|12423463|1|27.18
298162|CA12262529|1|0.00
298162|12302494|1|15.46
298165|12314295|1|22.73
298165|12170579|3|44.58
298165|12423921|1|26.28
298165|12425922|1|18.00
298165|12112702|3|58.99
298170|12423463|1|27.18
298173|12302494|1|15.46
298173|12266894|1|25.50
298182|12330319|9|48.69
298182|12276820|1|16.96
298182|12338581|1|25.15
298182|12423463|1|27.18
298182|BN000245|2|0.00
298182|BN000250|2|0.00
298182|CA12262529|2|0.00
298191|12357039|10|15.69
298191|12003780|1|21.66
298191|12276820|1|16.96
298191|12266894|1|25.50
298191|12423463|1|27.18
298191|CA12262529|2|0.00
298191|BN000245|2|0.00
298228|12266894|1|25.50
298228|12370836|1|26.68
298228|12423921|1|26.28
298228|BN000245|2|0.00
298228|BN000246|3|0.00
298228|12302494|1|15.46
298241|12234462|6|46.44
298241|12276820|2|33.91
298241|12162636|2|20.39
298241|12112702|6|117.96
298241|12417009|6|90.06
298241|CA12262529|6|0.00
298241|BN000249|2|0.00
298241|BN000252|2|0.00
298241|BN000254|4|0.00
298247|12180615|3|8.76
298247|12323614|1|22.02
298247|12354527|1|26.95
298247|12341298|1|15.26
298247|12417009|1|15.01
298247|CA12262529|3|0.00
298249|12162636|1|10.20
298249|12262529|1|5.00
298249|12423463|1|27.18
298277|12276821|1|18.33
298277|12354527|1|26.95
298289|12302494|1|15.46
298289|12341298|1|15.26
298387|12380801|1|5.12
298387|12417009|1|15.01
298387|BN000252|2|0.00
298387|12276821|1|18.33
298387|12112702|2|39.72
298396|12340511|1|16.01
298396|12323614|1|22.02
298425|12302494|1|15.46
298425|12276820|1|16.96
298432|12330319|18|97.39
298432|12307075|8|58.65
298432|12302494|3|46.37
298432|12276820|3|50.87
298432|12342970|2|44.75
298432|12323614|4|88.05
298432|12266894|9|229.50
298432|12370836|2|53.36
298432|12423463|13|353.34
298443|12330319|2|10.82
298443|12307075|1|7.33
298443|12302494|1|15.46
298464|12330319|1|5.40
298490|12307075|1|7.33
298490|12276820|1|16.96
298490|12423463|1|27.18
298492|12323614|1|22.02
298492|12266894|1|25.50
298501|12307075|1|7.33
298501|BN000252|2|0.00
298501|12380801|1|5.12
298501|12381789|1|3.04
298501|3401003378|6|6.80
298501|3401003354|6|6.80
298501|12295077|3|6.09
298501|12003777|1|59.27
298501|BN000242|1|0.00
298501|BN000245|2|0.00
298501|BN000246|2|0.00
298501|BN000250|1|0.00
298501|12188190|1|3.00
298501|12180615|2|5.84
298501|12325763|1|4.00
298501|12357039|6|9.42
298501|12340511|1|16.01
298501|12262529|1|5.00
298510|12357039|12|18.83
298510|12302494|1|15.46
298510|12340511|1|16.01
298510|BN000249|4|0.00
298510|3401003354|6|6.80
298510|12423857|1|21.95
298510|12423463|1|27.18
