313416|12323614|1|22.02
313416|12380801|2|10.24
313465|12342970|1|22.37
313465|12323614|1|22.02
313465|12423463|1|27.18
313479|12307075|2|14.66
313494|12330319|2|10.82
313496|12330319|2|10.82
313496|12357039|18|28.25
313496|12423463|1|27.18
313496|12003780|2|43.32
313496|12276820|1|16.96
313496|12276821|1|18.33
313496|12323614|1|22.02
313496|12266894|2|51.00
313496|12365968|1|21.79
313513|12302494|1|15.46
313513|12341298|1|15.26
313523|12330319|3|16.23
313523|12307075|1|7.33
313523|12357039|4|6.28
313523|12323614|1|22.02
313523|12370836|1|26.68
313590|12307075|1|7.33
313590|12276820|1|16.96
313590|12266894|1|25.50
313590|12262529|1|5.00
313590|12314295|6|136.31
313627|12302494|1|15.46
313627|12276820|1|16.96
313627|12338581|1|25.15
313636|12266894|1|25.50
313675|12417009|6|89.16
313684|12394214|2|9.02
313684|12276821|1|18.33
313684|12266894|1|25.50
313684|12423463|1|27.18
313686|12302494|1|15.46
313686|12423463|1|27.18
313766|12325763|2|8.00
313766|12276820|1|16.96
313766|12340511|1|16.01
313766|12112702|3|58.99
313766|12314295|3|68.17
313794|12330319|2|10.82
313794|12275268|1|4.51
313794|12357039|8|12.56
313794|12302494|1|15.46
313794|12342970|1|22.37
313794|12266894|1|25.50
313794|12341298|1|15.26
313794|12370836|1|26.68
313797|12307075|1|7.33
313797|12302494|2|30.92
313826|12330319|2|10.82
313826|12307075|1|7.33
313826|12302494|1|15.46
313826|12340511|1|16.01
313826|12276821|1|18.33
313826|12323614|2|44.03
313826|12423463|2|54.36
313826|12423921|1|26.28
313826|12348027|1|17.81
313826|12266894|1|25.50
313826|12262529|2|10.01
313826|12365968|1|21.79
313826|12370836|1|26.68
313826|12380801|1|5.12
313850|12330319|3|16.23
313850|12340511|1|16.01
313850|12342970|1|22.37
313857|12323614|1|22.02
313857|12262529|2|10.01
313857|12112702|2|39.72
313857|12370836|1|26.68
313857|12380801|2|10.24
313857|12417009|2|30.02
313865|12330319|2|10.82
313865|12340511|1|16.01
313865|BN000270|1|0.00
313865|12323614|1|22.02
313865|12266894|1|25.50
313865|12423463|1|27.18
313865|12423921|1|26.28
313865|12338582|1|20.96
313865|BN000268|1|0.00
313897|12330319|1|5.40
313897|12357039|12|18.83
313897|12380801|4|20.48
313917|12307075|1|7.33
313945|12330319|2|10.82
313979|12341298|1|15.26
313979|12370836|1|26.68
313996|12234462|1|7.74
314022|12342970|1|22.37
314022|12266894|1|25.50
314022|BN000270|1|0.00
314024|12330319|1|5.40
314024|12340511|1|16.01
314024|12423463|1|27.18
314072|12423463|1|27.18
314075|12307075|1|7.33
314075|12276821|1|18.33
314075|12323614|1|22.02
314075|12262529|2|10.01
314082|12302494|1|15.46
314082|12354527|1|26.95
314090|12330319|1|5.40
314090|12266894|1|25.50
314090|12262529|1|5.00
314090|12423463|1|27.18
314094|12276820|1|16.96
314094|12276821|1|18.33
314094|12323614|1|22.02
314094|12341298|2|30.51
314094|12338581|1|25.15
314094|12423463|1|27.18
314098|12276820|1|16.96
314098|12262529|2|10.01
314106|12302494|1|15.46
314106|12266894|1|25.50
314106|12354527|1|26.95
314106|12380801|1|5.12
314106|12339724|4|29.28
314106|12338581|1|25.15
314106|12423463|1|27.18
314106|12323614|1|22.02
314106|12348027|1|17.81
314115|12330319|2|10.82
314115|12307075|1|7.33
314115|12340511|1|16.01
314115|12380801|1|5.12
314115|12338581|1|25.15
314115|12374032|1|25.50
314118|12330319|1|5.40
314118|12323614|1|22.02
314129|12330319|2|10.82
314129|12302494|1|15.46
314141|12276821|1|18.33
314189|12340511|1|16.01
314189|12262529|1|5.00
314189|12338581|1|25.15
314266|12357039|8|12.56
314266|12354527|2|53.90
314285|12341298|1|15.26
314300|12342970|1|22.37
314300|12348027|1|17.81
314333|12341298|1|15.26
314333|12338582|1|20.96
314344|12330319|1|5.40
314344|12307075|1|7.33
314357|12330319|1|5.40
314357|12276820|1|16.96
314357|12262529|1|5.00
314357|12423463|1|27.18
314395|12330319|2|10.82
314395|12323614|1|22.02
314395|12266894|1|25.50
314395|12262529|4|20.01
314395|12341298|1|15.26
314395|12365968|1|21.79
314395|12370836|1|26.68
314395|12423463|1|27.18
314395|12338582|1|20.96
314395|BN000268|2|0.00
314395|BN000270|1|0.00
314406|BN000268|1|0.00
314406|12323614|1|22.02
314406|12266894|1|25.50
314406|12370836|1|26.68
314406|12339724|2|14.64
314406|BN000267|1|0.00
314410|12307075|1|7.33
314410|12180615|2|5.84
314410|12302494|1|15.46
314410|12276820|1|16.96
314410|12323614|1|22.02
314410|12357039|6|9.42
314410|BN000267|1|0.00
314410|BN000274|1|0.00
314410|BN000275|4|0.00
314410|12003777|1|59.27
314410|12266894|1|25.50
314410|12341298|1|15.26
314410|12339724|2|14.64
314410|12338581|1|25.15
314410|12348027|1|17.81
314413|12276821|1|18.33
314413|12314295|6|136.31
314413|BN000276|6|0.00
314445|12276820|1|16.96
314445|12342970|1|22.37
314445|12276821|1|18.33
314445|12354527|1|26.95
314445|BN000268|1|0.00
314445|BN000275|2|0.00
314463|12112702|3|58.99
314463|12357039|12|18.83
314463|12314295|3|68.17
314463|12382649|2|25.61
314463|BN000274|1|0.00
314463|BN000276|3|0.00
314473|12314295|12|269.89
314473|BN000276|9|0.00
314474|12330319|1|5.40
314474|12003780|1|21.66
314474|12266894|1|25.50
314474|12380801|1|5.12
314474|12423463|1|27.18
314474|BN000265|2|0.00
314513|12266894|1|25.50
314513|12112702|3|58.99
314513|12417009|3|44.58
314513|BN000268|1|0.00
314513|BN000276|3|0.00
314513|BN000278|1|0.00
314548|12340511|1|16.01
314548|12323614|1|22.02
314548|12341298|1|15.26
314605|12307075|1|7.33
314605|12302494|1|15.46
314608|12302494|1|15.46
314648|12330319|2|10.82
314648|12338581|1|25.15
314709|12330319|5|27.05
314709|12323614|1|22.02
314709|12266894|1|25.50
314709|12314295|12|269.89
314709|12370836|1|26.68
314709|BN000274|1|0.00
314709|BN000276|9|0.00
314710|12262529|2|10.01
314710|BN000268|1|0.00
314710|BN000270|2|0.00
314710|12330319|2|10.82
314710|12307075|1|7.33
314710|12276821|1|18.33
314727|12307075|5|36.65
314727|12276820|1|16.96
314727|12162636|1|10.20
314727|12323614|1|22.02
314727|12262529|1|5.00
314727|12423463|1|27.18
314727|BN000269|8|0.00
314727|BN000274|1|0.00
314727|BN000275|2|0.00
314771|12330319|2|10.82
314771|12340511|1|16.01
314814|12341298|1|15.26
314838|12330319|1|5.40
314838|12342970|1|22.37
314838|12323614|1|22.02
314838|12262529|1|5.00
314838|12003777|1|59.27
314838|BN000269|3|0.00
314838|BN000273|2|0.00
314838|BN000275|2|0.00
314881|12323614|1|22.02
314881|12262529|2|10.01
314881|BN000270|8|0.00
314881|12330319|2|10.82
314882|12330319|2|10.82
314882|12003780|1|21.66
314882|BN000265|2|0.00
314882|BN000267|1|0.00
314883|12330319|2|10.82
314883|12276821|1|18.33
314883|12323614|1|22.02
314883|12370836|1|26.68
314883|3401003361|8|9.06
314883|3401003354|8|9.06
314883|12423463|1|27.18
314883|BN000246|2|0.00
314883|BN000275|2|0.00
314883|BN000277|5|0.00
314883|BN000278|5|0.00
314896|BN000270|2|0.00
314896|BN000275|2|0.00
314896|12330319|2|10.82
314896|12340511|1|16.01
314896|12370836|1|26.68
314896|12423463|1|27.18
314896|12423921|1|26.28
314919|12380801|1|5.12
314919|12374032|1|25.50
314919|12423463|1|27.18
314919|BN000268|2|0.00
314919|12381789|1|3.04
314922|12342970|1|22.37
314922|12003777|1|59.27
314922|BN000273|2|0.00
314922|BN000275|2|0.00
314924|12262529|1|5.00
314924|12338582|1|20.96
314932|3401003378|6|6.80
314932|3401003354|6|6.80
314932|12423463|1|27.18
314932|12423921|1|26.28
314932|12338582|2|41.93
314932|BN000246|2|0.00
314932|BN000269|8|0.00
314932|BN000275|2|0.00
314938|12307075|1|7.33
314938|12180615|6|17.52
314938|12342970|1|22.37
314938|BN000268|1|0.00
314938|BN000274|1|0.00
314940|12357039|6|9.42
314940|12380801|1|5.12
314940|12381789|1|3.04
314940|BN000274|1|0.00
314945|12325763|1|4.00
314945|12340511|1|16.01
314945|12339724|1|7.32
314945|12423463|1|27.18
314962|12342970|1|22.37
314962|12262529|2|10.01
314974|12357039|12|18.83
314974|12112702|4|78.65
314974|12423463|1|27.18
314974|BN000276|3|0.00
314974|BN000278|1|0.00
315041|12338582|1|20.96
315055|12330319|1|5.40
315055|12323614|1|22.02
315055|12341298|1|15.26
315059|12330319|1|5.40
315059|12307075|2|14.66
315059|12180615|3|8.76
315059|12162636|1|10.20
315059|12340511|1|16.01
315059|12348027|1|17.81
315066|12357039|5|7.85
315066|12342970|1|22.37
315066|12276821|1|18.33
315066|12323614|1|22.02
315066|12370836|1|26.68
315066|BN000259|1|0.00
315066|BN000275|2|0.00
315093|12266894|1|25.50
315093|12330319|1|5.40
315118|12394215|1|4.51
315118|12394214|2|9.02
315118|12275268|1|4.51
315118|12380801|2|10.24
315118|BN000274|1|0.00
315118|3401003361|3|3.40
315118|3401003378|3|3.40
315118|3401003354|3|3.40
315118|12423463|1|27.18
315118|BN000246|1|0.00
315118|BN000268|1|0.00
315138|12003780|1|21.66
315138|12323614|1|22.02
315138|12314295|3|68.17
315138|12423921|1|26.28
315138|BN000265|2|0.00
315138|BN000269|1|0.00
315138|BN000276|3|0.00
315145|12330319|2|10.82
315145|12180615|4|11.68
315145|12276820|1|16.96
315145|12340511|1|16.01
315145|12342970|1|22.37
315145|12276821|1|18.33
315145|12423921|1|26.28
315145|BN000274|1|0.00
315145|BN000275|2|0.00
315177|12276821|1|18.33
315177|12380801|4|20.48
315177|BN000274|1|0.00
315177|12342970|1|22.37
315179|12330319|1|5.40
315179|12323614|1|22.02
315179|12354527|1|26.95
315188|12423463|1|27.18
315188|BN000275|2|0.00
315188|12330319|1|5.40
315188|12323614|1|22.02
315188|12266894|1|25.50
315188|12341298|1|15.26
315189|12276821|1|18.33
315189|12266894|1|25.50
315189|12112702|12|233.56
315189|12276820|1|16.96
315189|12340511|1|16.01
315189|12314295|6|134.94
315189|BN000275|4|0.00
315189|BN000276|9|0.00
315189|12307075|1|7.33
315206|12340511|1|16.01
315206|12112702|6|117.96
315206|12314295|6|136.31
315206|BN000270|5|0.00
315206|BN000276|6|0.00
315215|12330319|3|16.23
315215|12276820|1|16.96
315215|12323614|1|22.02
315215|12266894|1|25.50
315215|12112702|6|117.96
315215|12370836|1|26.68
315215|12423463|1|27.18
315215|BN000275|2|0.00
315215|BN000276|6|0.00
315215|BN000278|1|0.00
315260|12276821|1|18.33
315266|12307075|1|7.33
315266|12325763|2|8.00
315266|12357039|16|25.11
315266|12340511|1|16.01
315266|12348027|1|17.81
315266|12262529|2|10.01
315266|BN000269|10|0.00
315266|BN000274|2|0.00
315266|BN000275|2|0.00
315266|12341298|2|30.51
315266|12370836|1|26.68
315266|12381789|1|3.04
315266|12339724|4|29.28
315266|12423921|1|26.28
315266|BN000267|2|0.00
315273|12330319|2|10.82
315273|12357039|6|9.42
315273|12354527|1|26.95
315273|12374032|1|25.50
315273|BN000269|2|0.00
315273|BN000274|1|0.00
315276|12307075|1|7.33
315277|12003777|1|59.27
315277|12338582|1|20.96
315277|12266894|1|25.50
315277|12380801|1|5.12
315277|BN000270|2|0.00
315277|BN000273|2|0.00
315277|BN000274|1|0.00
315277|12394214|2|9.02
315277|12357039|12|18.83
315277|12342970|1|22.37
315277|BN000275|2|0.00
315281|12330319|1|5.40
315281|12266894|1|25.50
315281|12423463|1|27.18
315288|12330319|1|5.40
315288|12003780|1|21.66
315288|12423463|1|27.18
315288|BN000265|2|0.00
315288|BN000270|1|0.00
315288|BN000276|3|0.00
315290|BN000269|2|0.00
315290|BN000274|1|0.00
315290|BN000275|2|0.00
315290|12330319|3|16.23
315290|12357039|3|4.71
315290|12276820|1|16.96
315290|12380801|3|15.36
315290|12423463|1|27.18
315290|12423921|1|26.28
315317|12323614|3|66.04
315317|12266894|3|76.50
315317|12423463|3|81.54
315317|BN000269|16|0.00
315317|BN000275|4|0.00
315327|12323614|1|22.02
315327|12423463|1|27.18
315342|12330319|1|5.40
315342|12357039|12|18.83
315342|12340511|1|16.01
315342|12354527|1|26.95
315342|12370836|1|26.68
315342|12423463|1|27.18
315342|BN000274|1|0.00
315342|BN000275|2|0.00
315361|12342970|1|22.37
315361|12370836|1|26.68
315363|12330319|2|10.82
315363|12380801|2|10.24
315363|BN000274|1|0.00
315363|BN000276|3|0.00
315364|12180615|3|8.76
315364|12340511|1|16.01
315364|12323614|1|22.02
315382|12307075|1|7.33
315382|12357039|3|4.71
315382|12276821|1|18.33
315388|12260258|2|28.86
315388|12314295|3|68.17
315388|12423492|1|15.26
315388|BN000276|3|0.00
315388|12357039|12|18.83
315388|12276820|1|16.96
315392|12003780|1|21.66
315392|12266894|1|25.50
315392|12370836|1|26.68
315392|BN000265|2|0.00
315392|BN000275|2|0.00
315392|12330319|2|10.82
315403|12330319|4|21.64
315403|12357039|12|18.83
315403|12276820|1|16.96
315403|12340511|1|16.01
315403|12342970|1|22.37
315403|12276821|1|18.33
315403|12370836|1|26.68
315403|BN000274|2|0.00
315403|BN000275|2|0.00
315428|12340511|1|16.01
315428|12323614|1|22.02
315428|12266894|1|25.50
315428|12370836|1|26.68
315428|BN000275|2|0.00
315432|12307075|1|7.33
315432|12180615|4|11.68
315432|12357039|12|18.83
315432|12341298|1|15.26
315432|BN000274|1|0.00
315433|BN000265|2|0.00
315433|BN000269|1|0.00
315433|12330319|1|5.40
315433|12003780|1|21.66
315433|12342970|1|22.37
315433|12323614|1|22.02
315442|12342970|1|22.37
315442|12323614|1|22.02
315442|12112702|2|39.72
315467|12370836|1|26.68
315467|12423463|1|27.18
315470|12330319|2|10.82
315470|12307075|1|7.33
315470|12314295|3|68.17
315470|12425922|1|17.82
315470|BN000276|3|0.00
315470|BN000277|1|0.00
315478|12307075|2|14.66
315478|12323614|1|22.02
315478|12423921|1|26.28
315481|12307075|1|7.33
315481|12380801|2|10.24
315481|3401003361|6|6.80
315481|3401003378|6|6.80
315481|3401003354|6|6.80
315481|BN000246|3|0.00
315501|12266894|1|25.50
315504|12307075|1|7.33
315504|12266894|1|25.50
315527|12330319|2|10.82
315527|12302494|2|30.92
315527|12341298|1|15.26
315542|12330319|1|5.40
315542|12354527|1|26.95
315542|12338581|1|25.15
315542|BN000268|1|0.00
315559|12330319|2|10.82
315559|12307075|1|7.33
315559|12314295|1|22.95
315562|12330319|4|21.64
315562|12357039|6|9.42
315562|12276820|1|16.96
315562|12276821|1|18.33
315562|12323614|1|22.02
315562|12266894|1|25.50
315562|BN000275|4|0.00
315562|BN000276|6|0.00
315562|BN000277|2|0.00
315562|BN000278|2|0.00
315562|12262529|2|10.01
315562|12341298|1|15.26
315562|12370836|1|26.68
315562|12423463|1|27.18
315562|12423921|1|26.28
315562|BN000274|1|0.00
315565|12357039|12|18.83
315565|12323614|1|22.02
315565|12341298|2|30.51
315565|BN000275|2|0.00
315619|12330319|3|16.23
315619|12307075|1|7.33
315619|12357039|8|12.56
315619|12266894|1|25.50
315619|12341298|1|15.26
315619|12112702|6|117.96
315619|12370836|1|26.68
315619|BN000274|1|0.00
315619|BN000275|2|0.00
315619|BN000276|6|0.00
315629|12330319|1|5.40
315629|12307075|1|7.33
315629|12003780|1|21.66
315629|12342970|1|22.37
315629|12262529|2|10.01
315629|BN000265|2|0.00
315643|12417162|54|865.78
315643|BN000276|6|0.00
315661|12330319|1|5.40
315661|12307075|2|14.66
315661|12357039|6|9.42
315661|12112702|6|117.96
315661|12314295|3|68.17
315661|BN000274|1|0.00
315661|BN000276|6|0.00
315667|12180615|3|8.76
315667|12357039|6|9.42
315667|12323614|1|22.02
315667|BN000274|1|0.00
315669|12330319|1|5.40
315669|12340511|1|16.01
315707|12330319|2|10.82
315707|12262529|1|5.00
315707|12112702|2|39.72
315707|12423463|1|27.18
315707|BN000269|2|0.00
315747|12330319|3|16.23
315747|12307075|1|7.33
315747|12003780|1|21.66
315747|12340511|1|16.01
315747|12354527|1|26.95
315747|12341298|1|15.26
315747|12423463|1|27.18
315747|BN000265|2|0.00
315747|BN000274|1|0.00
315747|BN000275|2|0.00
315786|12330319|1|5.40
315786|12342970|1|22.37
315786|12276821|1|18.33
315786|12323614|1|22.02
315786|12266894|1|25.50
315786|12423463|1|27.18
315786|BN000275|2|0.00
315845|BN000274|1|0.00
315845|BN000275|2|0.00
315845|12354527|2|53.90
315845|12330319|2|10.82
315845|12180615|5|14.60
315845|12338581|1|25.15
315854|12370836|1|26.68
315854|12380801|1|5.12
315854|12423463|1|27.18
315854|BN000274|1|0.00
315854|BN000276|3|0.00
315854|12330319|2|10.82
315854|12307075|1|7.33
315854|12325763|2|8.00
315854|12266894|1|25.50
315854|12112702|1|19.66
315886|12357039|4|6.28
315886|12276820|1|16.96
315886|12342970|1|22.37
315886|12323614|2|44.03
315886|12266894|1|25.50
315886|12262529|2|10.01
315886|12423463|1|27.18
315886|12423492|1|15.26
315886|BN000275|4|0.00
315895|12262529|2|10.01
315895|12330319|2|10.82
315895|12276821|1|18.33
315902|12342970|1|22.37
315902|12323614|1|22.02
315902|12341298|1|15.26
315904|12307075|2|14.66
315904|12276820|1|16.96
315904|12339724|4|29.28
315904|12374032|1|25.50
315904|BN000267|2|0.00
315904|BN000275|4|0.00
315904|12342970|1|22.37
315904|12348027|3|53.43
315904|12341298|2|30.51
315904|12370836|2|53.36
315915|12423463|2|54.36
315915|12423492|1|15.26
315915|BN000274|1|0.00
315929|12330319|1|5.40
315929|12307075|1|7.33
315977|12323614|1|22.02
315977|12423463|1|27.18
315977|BN000265|2|0.00
315980|12340511|1|16.01
315980|12266894|2|51.00
315980|12370836|1|26.68
315980|12423463|1|27.18
315980|BN000275|2|0.00
315985|12003777|1|59.27
315985|BN000273|2|0.00
315985|BN000275|2|0.00
315985|BN000276|3|0.00
315985|12330319|3|16.23
315985|12276820|1|16.96
315985|12340511|1|16.01
315997|12276821|1|18.33
315997|12323614|1|22.02
315997|BN000274|2|0.00
315997|BN000275|4|0.00
315997|BN000276|6|0.00
315997|12330319|4|21.64
315997|12342970|1|22.37
315997|12354527|1|26.95
315997|12341298|1|15.26
315997|12380801|1|5.12
315997|12381789|1|3.04
315997|12374032|1|25.50
315997|12266894|1|25.50
315997|12262529|3|15.01
315997|12307075|1|7.33
315997|12180615|6|17.52
315997|12357039|6|9.42
315997|12340511|1|16.01
316007|12423463|1|27.18
316028|12180615|3|8.76
316028|12394215|1|4.51
316028|12340511|1|16.01
316028|12342970|1|22.37
316028|12276821|1|18.33
316028|12323614|2|44.03
316028|BN000275|2|0.00
316028|BN000276|3|0.00
316028|BN000277|2|0.00
316028|BN000278|1|0.00
316028|12112702|2|39.32
316028|12314295|2|45.44
316028|3401003361|6|6.80
316028|12417009|2|29.72
316028|12338582|1|20.96
316028|BN000246|1|0.00
316065|12340511|1|16.01
316065|12266894|1|25.50
316121|12330319|1|5.40
316121|12307075|1|7.33
316136|12330319|3|16.23
316136|12325763|1|4.00
316136|12262529|3|15.01
316136|12354527|1|26.95
316136|12380801|3|15.36
316136|12381789|1|3.04
316136|12339724|4|29.28
316136|BN000267|2|0.00
316136|BN000274|1|0.00
316146|12302494|1|15.46
316230|12357039|6|9.42
316230|12382649|1|12.93
316230|12417009|1|15.01
316230|BN000274|1|0.00
316230|12330319|1|5.40
316230|12302494|1|15.46
316230|12323614|1|22.02
316230|12307075|1|7.33
316230|12325763|1|4.00
316255|12330319|4|21.64
316255|12276820|1|16.96
316255|12354527|1|26.95
316255|12370836|1|26.68
316258|12330319|2|10.82
316258|12003780|1|21.66
316258|12323614|1|22.02
316258|12266894|1|25.50
316258|12341298|1|15.26
316270|12307075|1|7.33
316270|12357039|6|9.42
316281|12374032|2|51.00
316281|12423463|2|54.36
316281|12365968|1|21.79
316281|12338582|1|20.96
316281|BN000265|2|0.00
316281|BN000274|1|0.00
316281|BN000276|3|0.00
316281|12370836|2|53.36
316281|12340511|1|16.01
316281|12342970|1|22.37
316281|12323614|2|44.03
316281|12266894|2|51.00
316281|12262529|4|20.01
316281|12354527|1|26.95
316281|12338581|1|25.15
316281|12330319|6|32.46
316281|12307075|1|7.33
316281|12003780|1|21.66
316281|12276820|1|16.96
316289|12330319|3|16.23
316289|12338582|1|20.96
316289|12342970|1|22.37
316289|12323614|1|22.02
316289|12266894|1|25.50
316289|12338581|1|25.15
316289|12374032|1|25.50
316289|12423463|1|27.18
316295|12330319|2|10.82
316295|12302494|1|15.46
316295|12342970|1|22.37
316295|12339724|2|14.64
316295|12423463|1|27.18
316295|BN000267|1|0.00
316309|12365968|1|21.79
316309|12370836|1|26.68
316309|12423463|1|27.18
316309|12330319|2|10.82
316309|12340511|1|16.01
316309|12323614|1|22.02
316309|12266894|1|25.50
316310|12330319|2|10.82
316310|12180615|4|11.68
316310|12340511|1|16.01
316310|12276821|1|18.33
316310|12354527|1|26.95
316310|12380801|2|10.24
316310|12374032|1|25.50
316310|BN000274|1|0.00
316347|12276820|1|16.96
316347|12365968|1|21.79
316347|12423463|1|27.18
316377|12340511|1|16.01
316377|12323614|1|22.02
316422|12307075|1|7.33
316422|12276821|1|18.33
316433|12276820|1|16.96
316462|12162636|2|20.39
316462|12227325|1|9.45
316462|12077014|1|9.46
316462|12276820|1|16.96
316462|12394214|2|9.02
316462|12275268|3|13.52
316462|12323614|1|22.02
316462|12370836|1|26.68
316462|12423463|1|27.18
316462|BN000274|1|0.00
316462|BN000277|2|0.00
316462|12330319|3|16.23
316482|12394215|1|4.51
316482|12394214|1|4.51
316487|12370836|1|26.68
316487|12423463|1|27.18
316487|BN000276|6|0.00
316487|12180615|6|17.52
316487|12276821|1|18.33
316487|12323614|1|22.02
316487|12262529|3|15.01
316499|12276820|1|16.96
316499|12162636|1|10.20
316499|12330319|2|10.82
316499|12302494|1|15.46
